,key,uid,ctr,coord,lbl,guid,subcl
604,32593,32593,"[10868, 28316]","[[10843 28291]
 [10893 28341]]",1,a6a394ae-1ad4-4b94-9201-200c9127f418,0
603,32592,32592,"[7776, 27788]","[[ 7751 27763]
 [ 7801 27813]]",1,88dd5397-869b-40f0-98d7-91777817a208,0
593,32582,32582,"[8067, 27342]","[[ 8042 27317]
 [ 8092 27367]]",1,2945e759-0def-4aaf-ac36-6ac53d6cac28,0
602,32591,32591,"[81792, 26923]","[[81767 26898]
 [81817 26948]]",1,c0a5455d-823e-4970-ac71-c2661618e867,0
600,32589,32589,"[28749, 27650]","[[28724 27625]
 [28774 27675]]",1,94f83b9b-ee37-4fd9-babe-2b30a6b285a9,0
599,32588,32588,"[26000, 27169]","[[25975 27144]
 [26025 27194]]",1,f25b131e-2798-4b9d-8ce8-22cadc8d9e00,0
598,32587,32587,"[21407, 27189]","[[21382 27164]
 [21432 27214]]",1,921600b3-a9fb-4f47-aab8-5cf39c8f826a,0
597,32586,32586,"[18004, 27664]","[[17979 27639]
 [18029 27689]]",1,c1bf9782-dcb8-4206-9243-46ec19fc149d,0
596,32585,32585,"[14339, 27158]","[[14314 27133]
 [14364 27183]]",1,b6cecdf2-57ff-4fc6-b7da-53e3ab756a3a,0
595,32584,32584,"[13654, 27065]","[[13629 27040]
 [13679 27090]]",1,d95e4b38-25aa-4163-9b05-0d87ab11f8fc,0
601,32590,32590,"[40324, 27063]","[[40299 27038]
 [40349 27088]]",1,f83bc2b0-abe2-4ac8-9e27-23bae8b7ba7e,0
724,32720,32720,"[6116, 39865]","[[ 6091 39840]
 [ 6141 39890]]",1,341047d8-107b-418f-8ca0-db5c16c12185,0
646,32637,32637,"[12899, 30953]","[[12874 30928]
 [12924 30978]]",1,88edd7a4-8465-4e1c-8924-95ee526478d8,0
648,32639,32639,"[20475, 31459]","[[20450 31434]
 [20500 31484]]",1,de2062d4-f4d5-4b3f-bddf-43fee04d3829,0
699,32695,32695,"[5147, 36283]","[[ 5122 36258]
 [ 5172 36308]]",1,b8f5b2fa-1ba3-49ee-9234-3d049dd07ff7,0
698,32694,32694,"[81031, 35483]","[[81006 35458]
 [81056 35508]]",1,96821599-d7ba-470a-a48d-598905bcb23b,0
697,32693,32693,"[81046, 35444]","[[81021 35419]
 [81071 35469]]",1,cae00585-44a4-4957-b145-e76c4656198c,0
696,32692,32692,"[31347, 35385]","[[31322 35360]
 [31372 35410]]",1,2995d5d0-ad21-4b18-aaf9-df2e15f72b38,0
695,32691,32691,"[29017, 35746]","[[28992 35721]
 [29042 35771]]",1,414701f5-0d96-4ec6-8929-db94cbda974d,0
694,32690,32690,"[20850, 35990]","[[20825 35965]
 [20875 36015]]",1,0f5596e6-97c7-4775-b5cf-f3914e94d6de,0
700,32696,32696,"[12362, 36142]","[[12337 36117]
 [12387 36167]]",1,fdd1c024-bf31-4781-96f5-a69d7181a64d,0
693,32689,32689,"[20832, 35558]","[[20807 35533]
 [20857 35583]]",1,701a0ed0-dd96-4294-92f5-8f5ce82eed92,0
691,32687,32687,"[8464, 35761]","[[ 8439 35736]
 [ 8489 35786]]",1,c7fe92e4-ce0a-4bcc-8c55-e8eab00d0516,0
690,32686,32686,"[44342, 34848]","[[44317 34823]
 [44367 34873]]",1,885885d3-90b4-4dbc-b901-cce72bff1dfc,0
689,32685,32685,"[39780, 34819]","[[39755 34794]
 [39805 34844]]",1,f11419c5-f716-44bd-8c12-b6db74775523,0
688,32684,32684,"[30566, 35265]","[[30541 35240]
 [30591 35290]]",1,6795f97c-84a4-42e9-90dd-097366a45795,0
687,32682,32682,"[25507, 34948]","[[25482 34923]
 [25532 34973]]",1,0fc364dd-2da9-4176-a46f-88ed8f032305,0
686,32681,32681,"[18241, 35088]","[[18216 35063]
 [18266 35113]]",1,5a4e79f3-a67d-4ee6-8211-c37b91bb362f,0
692,32688,32688,"[8053, 35420]","[[ 8028 35395]
 [ 8078 35445]]",1,603433ec-956f-4fad-a4a5-061bcf3ec817,0
685,32680,32680,"[6083, 35167]","[[ 6058 35142]
 [ 6108 35192]]",1,5964248e-a46c-41e8-a562-c8ec5401466a,0
701,32697,32697,"[13486, 36524]","[[13461 36499]
 [13511 36549]]",1,d422b2d4-ac3c-4777-a0b3-2b5521ad1a2c,0
703,32699,32699,"[28492, 36103]","[[28467 36078]
 [28517 36128]]",1,0f5a41db-8012-491d-abef-5540ff3acb51,0
720,32716,32716,"[16551, 39038]","[[16526 39013]
 [16576 39063]]",1,73140215-1994-4620-bee0-e02a0b2c4dde,0
719,32715,32715,"[10205, 38900]","[[10180 38875]
 [10230 38925]]",1,069c2843-f42b-497b-b464-8fa813311839,0
717,32713,32713,"[43137, 37874]","[[43112 37849]
 [43162 37899]]",1,7aac3458-2d8c-4462-a23c-40db5e2339fb,0
716,32712,32712,"[41206, 38315]","[[41181 38290]
 [41231 38340]]",1,17e1d932-d0aa-4fee-9474-f193970f0817,0
715,32711,32711,"[25996, 37858]","[[25971 37833]
 [26021 37883]]",1,9c80fbf8-055d-4489-b8f4-aa6e86c3ee6d,0
714,32710,32710,"[79577, 36978]","[[79552 36953]
 [79602 37003]]",1,92e991c5-a462-430d-bede-122c29f48177,0
702,32698,32698,"[17612, 36638]","[[17587 36613]
 [17637 36663]]",1,dad6f4b2-6fdc-47c8-bddc-e2134f28b3a9,0
713,32709,32709,"[77800, 37038]","[[77775 37013]
 [77825 37063]]",1,88131ff7-3822-4e65-af82-9ea62dd5d933,0
710,32706,32706,"[36203, 37551]","[[36178 37526]
 [36228 37576]]",1,0a872285-7035-4074-8143-d7c622767d09,0
709,32705,32705,"[30486, 36908]","[[30461 36883]
 [30511 36933]]",1,0ee81bfb-4afb-4beb-909f-a2b0bc79012f,0
708,32704,32704,"[6884, 37515]","[[ 6859 37490]
 [ 6909 37540]]",1,af825d3b-8f72-4eee-ba19-4d723b6a2139,0
707,32703,32703,"[69037, 36355]","[[69012 36330]
 [69062 36380]]",1,a40770d6-e170-4bab-b1ad-7b3a8e8e444b,0
706,32702,32702,"[70503, 36229]","[[70478 36204]
 [70528 36254]]",1,6eba2cb4-7cd4-4fb1-97c0-6ecca6f9f6ce,0
704,32700,32700,"[68962, 36519]","[[68937 36494]
 [68987 36544]]",1,3cfef6c4-92f1-4f74-955a-1d3df7cb3cc3,0
711,32707,32707,"[46771, 36878]","[[46746 36853]
 [46796 36903]]",1,4563854b-bf85-4cc6-a06c-e7017ff10799,0
647,32638,32638,"[15545, 30888]","[[15520 30863]
 [15570 30913]]",1,cbf758ed-4547-4cd3-85b1-51868abbd0f1,0
684,32679,32679,"[29552, 34209]","[[29527 34184]
 [29577 34234]]",1,cb060dec-d26a-4bcb-939d-913ba891c52c,0
682,32677,32677,"[28139, 33923]","[[28114 33898]
 [28164 33948]]",1,49d10898-29d4-451b-8a02-f7f0b7ed92a5,0
662,32654,32654,"[5659, 33535]","[[ 5634 33510]
 [ 5684 33560]]",1,5a88eb19-94d6-490b-b50f-0119470da839,0
661,32652,32652,"[30414, 31836]","[[30389 31811]
 [30439 31861]]",1,b9ddf429-02bc-4dcf-b993-7746f03c6448,0
660,32651,32651,"[26320, 31977]","[[26295 31952]
 [26345 32002]]",1,124a7b48-2f31-4c3a-b1d6-592e6c338284,0
659,32650,32650,"[20660, 31900]","[[20635 31875]
 [20685 31925]]",1,59ce5d6e-a55c-41b9-9397-c0bf87acb5ea,0
658,32649,32649,"[12370, 31533]","[[12345 31508]
 [12395 31558]]",1,dd06b1c2-ffdd-4a11-bb47-8fb01369960f,0
657,32648,32648,"[10534, 31800]","[[10509 31775]
 [10559 31825]]",1,83734472-204c-4d24-a222-36472cdd16f5,0
663,32655,32655,"[4784, 33240]","[[ 4759 33215]
 [ 4809 33265]]",1,0aa9e1e8-5a9c-40ac-94dd-588686ce6a9b,0
656,32647,32647,"[8994, 31768]","[[ 8969 31743]
 [ 9019 31793]]",1,50753b07-00a6-430c-b26c-43b49c0ee0fc,0
654,32645,32645,"[78784, 31290]","[[78759 31265]
 [78809 31315]]",1,d8e38ab0-ec6c-40f1-b7f8-bd3d2bf7ac91,0
653,32644,32644,"[30904, 31278]","[[30879 31253]
 [30929 31303]]",1,49634b59-e05b-4506-9692-fd66462bf45d,0
652,32643,32643,"[29964, 31359]","[[29939 31334]
 [29989 31384]]",1,41eb1543-d01c-4993-aec4-5493342ed23b,0
651,32642,32642,"[23918, 31488]","[[23893 31463]
 [23943 31513]]",1,f2344451-3ad7-4616-a173-3da23d5f572b,0
650,32641,32641,"[24271, 30887]","[[24246 30862]
 [24296 30912]]",1,6084aa0f-a187-4717-ae4f-10bcaee42232,0
649,32640,32640,"[21445, 31051]","[[21420 31026]
 [21470 31076]]",1,d4ea18e1-9ad4-47c0-a5e3-f5de99a49cae,0
655,32646,32646,"[5968, 31461]","[[ 5943 31436]
 [ 5993 31486]]",1,ca985663-e7fb-4cc1-a7ce-5f5c552c7eb3,0
683,32678,32678,"[29699, 34498]","[[29674 34473]
 [29724 34523]]",1,035f6c2b-9cb2-40d5-8e63-e18434eea988,0
664,32657,32657,"[3559, 33438]","[[ 3534 33413]
 [ 3584 33463]]",1,9b1734c7-8885-4c14-a984-8b6188f81d5e,0
666,32661,32661,"[17775, 33033]","[[17750 33008]
 [17800 33058]]",1,88e6abab-d3b2-4f79-9fd8-09f83a97fa1b,0
681,32676,32676,"[17245, 34284]","[[17220 34259]
 [17270 34309]]",1,e32ca386-9cc2-47bf-8f5b-a260ab6be0da,0
680,32675,32675,"[10091, 34301]","[[10066 34276]
 [10116 34326]]",1,1b487740-c972-4df2-b7ab-2ded29ea9907,0
679,32674,32674,"[7204, 34316]","[[ 7179 34291]
 [ 7229 34341]]",1,dcab0498-eced-451d-9bf6-4d9f7febcaf3,0
678,32673,32673,"[4661, 34439]","[[ 4636 34414]
 [ 4686 34464]]",1,1046d99d-1b07-451e-8cd4-74976e392ef6,0
677,32672,32672,"[4628, 34265]","[[ 4603 34240]
 [ 4653 34290]]",1,59b7b5d8-d1bc-4da0-b2c0-1ec351024178,0
676,32671,32671,"[85198, 33433]","[[85173 33408]
 [85223 33458]]",1,370c2750-75bd-4205-a3ec-6c7975645c14,0
665,32660,32660,"[8353, 33435]","[[ 8328 33410]
 [ 8378 33460]]",1,83a8ae40-1bc7-437a-8776-2033f85ad779,0
675,32670,32670,"[82275, 33076]","[[82250 33051]
 [82300 33101]]",1,762b91d1-f359-4d23-8edb-7480a978acee,0
673,32668,32668,"[45601, 33185]","[[45576 33160]
 [45626 33210]]",1,5b3cb8fb-ceaf-43e9-9ffc-b2f9c29416dc,0
672,32667,32667,"[42408, 33642]","[[42383 33617]
 [42433 33667]]",1,eefb0aa9-2900-443d-b1b6-b2fa3e2750b1,0
670,32665,32665,"[36067, 33378]","[[36042 33353]
 [36092 33403]]",1,4607a1b4-986a-4148-9ede-a09c6442e838,0
669,32664,32664,"[32175, 33081]","[[32150 33056]
 [32200 33106]]",1,2da270b5-3faa-400f-95a0-ea80b04423d6,0
668,32663,32663,"[31259, 33168]","[[31234 33143]
 [31284 33193]]",1,2b8c2fdf-e5a7-4499-8e86-f2c8d21fc053,0
667,32662,32662,"[24740, 33221]","[[24715 33196]
 [24765 33246]]",1,92db0aca-97be-41f8-b48e-4d4d1d81fcdb,0
674,32669,32669,"[62499, 33706]","[[62474 33681]
 [62524 33731]]",1,3003afda-905b-4846-93ca-de049dcedaee,0
576,32565,32565,"[66627, 25049]","[[66602 25024]
 [66652 25074]]",1,bb6ec374-fd6e-4d8b-be52-59244b77a10a,0
880,32879,32879,"[61372, 56472]","[[61347 56447]
 [61397 56497]]",1,b8770328-5b1d-44e1-9e8d-2fb3f40c4973,0
882,32881,32881,"[87434, 56208]","[[87409 56183]
 [87459 56233]]",1,b396b39a-1548-4d5e-8d8c-f80360b78932,0
1084,33086,33086,"[39764, 74318]","[[39739 74293]
 [39789 74343]]",1,ef67cf8e-e9e6-4d70-bec2-a7fe182d9d0e,0
1083,33085,33085,"[30141, 73804]","[[30116 73779]
 [30166 73829]]",1,64ae0d59-44b2-4a1d-a996-cc1aca0eb4a0,0
1082,33084,33084,"[29902, 73908]","[[29877 73883]
 [29927 73933]]",1,72c722fb-e5d5-4d12-b3a9-999b522ff949,0
1081,33083,33083,"[24837, 73932]","[[24812 73907]
 [24862 73957]]",1,f549b73e-c171-422b-bc9e-922869680139,0
1080,33082,33082,"[15445, 73823]","[[15420 73798]
 [15470 73848]]",1,6fc572cd-0e39-4a9a-99b4-9a744cbccdfe,0
1079,33081,33081,"[14458, 73831]","[[14433 73806]
 [14483 73856]]",1,cfad9f98-5923-46d8-93be-d4cdd69c1d7c,0
1085,33087,33087,"[41482, 73920]","[[41457 73895]
 [41507 73945]]",1,e526be33-a151-4b07-a64d-c4d919c58719,0
1078,33080,33080,"[10765, 74244]","[[10740 74219]
 [10790 74269]]",1,536e950a-84e9-4408-bc9b-415f0f55b8f5,0
1076,33078,33078,"[41295, 72933]","[[41270 72908]
 [41320 72958]]",1,900c7845-8849-407b-8cdb-cf59aa651acf,0
1075,33077,33077,"[40304, 73121]","[[40279 73096]
 [40329 73146]]",1,d12921d9-11da-4fbc-a3ff-468fab0a9f05,0
1074,33076,33076,"[39898, 73136]","[[39873 73111]
 [39923 73161]]",1,8d666285-a72b-46bf-a18f-bf9637c195c3,0
1073,33075,33075,"[34309, 73340]","[[34284 73315]
 [34334 73365]]",1,93b575cf-ed16-4805-a7aa-04f0fa95307c,0
1072,33074,33074,"[30050, 73610]","[[30025 73585]
 [30075 73635]]",1,8a0e277b-4bdd-4c07-83a7-982ac3a59fdd,0
1071,33073,33073,"[29765, 73122]","[[29740 73097]
 [29790 73147]]",1,a4eddfa5-e995-48fc-9043-f79db0f1ad70,0
1077,33079,33079,"[43385, 73400]","[[43360 73375]
 [43410 73425]]",1,7873b7cd-c796-4655-a630-810d85ab0037,0
1070,33072,33072,"[28267, 73427]","[[28242 73402]
 [28292 73452]]",1,6b22c411-5598-4712-8ef9-f990ad017cac,0
1086,33088,33088,"[14295, 74462]","[[14270 74437]
 [14320 74487]]",1,50513954-a0c5-493c-a8d9-7d3988401f09,0
1088,33090,33090,"[15636, 75156]","[[15611 75131]
 [15661 75181]]",1,4f027440-62ce-43a4-807a-ac70da84d1c3,0
1103,33105,33105,"[39685, 75675]","[[39660 75650]
 [39710 75700]]",1,50d7c2ae-3f93-4874-b90e-a14b29fd6794,0
1102,33104,33104,"[29984, 75601]","[[29959 75576]
 [30009 75626]]",1,fbf34198-e981-40a3-b67c-8814444a78f5,0
1101,33103,33103,"[29905, 75245]","[[29880 75220]
 [29930 75270]]",1,678f8ccc-e1dc-4ffa-ae4b-dd9d422731fa,0
1100,33102,33102,"[28474, 75827]","[[28449 75802]
 [28499 75852]]",1,27aa82a0-2b76-47c3-96ed-fc7774a48ecb,0
1098,33100,33100,"[14053, 75350]","[[14028 75325]
 [14078 75375]]",1,c0e652d5-b2b8-40de-9d1e-1ae867694b35,0
1097,33099,33099,"[44459, 74799]","[[44434 74774]
 [44484 74824]]",1,feef8b05-0f9a-4e09-b19b-35f6a6ddb680,0
1087,33089,33089,"[15417, 74627]","[[15392 74602]
 [15442 74652]]",1,383c3920-4723-4b56-84aa-60b1658606b7,0
1096,33098,33098,"[36013, 75278]","[[35988 75253]
 [36038 75303]]",1,44f14361-7cd7-4e7a-809a-6de63264f531,0
1094,33096,33096,"[31821, 74565]","[[31796 74540]
 [31846 74590]]",1,a250358f-a783-4d81-beb3-1c29d0d33e3e,0
1093,33095,33095,"[28773, 74930]","[[28748 74905]
 [28798 74955]]",1,db48f656-3ac5-4144-be53-6b8467dca8c8,0
1092,33094,33094,"[28398, 75018]","[[28373 74993]
 [28423 75043]]",1,b08a54a8-62fd-43e8-928c-8b562465c75f,0
1091,33093,33093,"[24999, 74522]","[[24974 74497]
 [25024 74547]]",1,f65cbb7a-1cb5-43fc-8397-b9c14bcc7b47,0
1090,33092,33092,"[24943, 75057]","[[24918 75032]
 [24968 75082]]",1,bc55e50e-0bec-430d-b881-a3c0edff9d89,0
1089,33091,33091,"[23022, 75059]","[[22997 75034]
 [23047 75084]]",1,bb67dc12-2065-4d65-80ae-2af29d56e2e8,0
1095,33097,33097,"[36001, 75151]","[[35976 75126]
 [36026 75176]]",1,dc11f923-2407-4eec-a6a0-d5260e73d161,0
1104,33106,33106,"[41780, 75773]","[[41755 75748]
 [41805 75798]]",1,b92746c2-0f16-481c-86b1-809ac16a60ea,0
1069,33071,33071,"[26706, 73047]","[[26681 73022]
 [26731 73072]]",1,322920e7-1827-4d13-bc38-0542a3423513,0
1067,33069,33069,"[15778, 73214]","[[15753 73189]
 [15803 73239]]",1,f8e3aa18-81c8-495a-9d17-e526828dcd43,0
1048,33050,33050,"[75320, 71376]","[[75295 71351]
 [75345 71401]]",1,7ac8df37-ed74-4271-8300-ac979364e14c,0
1047,33049,33049,"[74838, 71160]","[[74813 71135]
 [74863 71185]]",1,2adf22a9-9346-43e2-9647-205c6412aa8e,0
1046,33048,33048,"[67189, 71375]","[[67164 71350]
 [67214 71400]]",1,badff6a9-d6cd-4b14-a266-25ee8945a74e,0
1045,33047,33047,"[57761, 70706]","[[57736 70681]
 [57786 70731]]",1,a39aa4eb-7f18-43da-be22-e81c573969af,0
1044,33046,33046,"[54273, 71176]","[[54248 71151]
 [54298 71201]]",1,fafa0ade-26e7-4ed3-8f0b-ea1f1ed33759,0
1043,33045,33045,"[42070, 71173]","[[42045 71148]
 [42095 71198]]",1,7b5c7fd3-5782-40a8-9eaa-0e197b9d7e4e,0
1049,33051,33051,"[12976, 71745]","[[12951 71720]
 [13001 71770]]",1,100c8c9a-1f51-4c6d-9076-21abbd0c57cf,0
1042,33044,33044,"[39038, 71103]","[[39013 71078]
 [39063 71128]]",1,086c5e2b-5aff-4336-8ac7-048c20c2e45e,0
1040,33042,33042,"[35604, 70691]","[[35579 70666]
 [35629 70716]]",1,e1a39d06-f752-4398-8c0c-9e05cbca8746,0
1039,33041,33041,"[27103, 70650]","[[27078 70625]
 [27128 70675]]",1,3fecd138-608d-4ace-81d9-44141a9746e3,0
1038,33040,33040,"[22213, 71059]","[[22188 71034]
 [22238 71084]]",1,380348d7-453e-4788-989f-7b3dcc640762,0
1037,33039,33039,"[16026, 71378]","[[16001 71353]
 [16051 71403]]",1,9880e0f8-8afb-4222-9d7e-e918edbc2872,0
1036,33038,33038,"[14840, 71277]","[[14815 71252]
 [14865 71302]]",1,22044042-810a-4124-8871-ddd5c8b79e2b,0
1035,33037,33037,"[14452, 70915]","[[14427 70890]
 [14477 70940]]",1,aef3e3ad-c1cb-4ac5-80bc-c3593600ce8a,0
1041,33043,33043,"[36027, 71040]","[[36002 71015]
 [36052 71065]]",1,9f9e8621-2ac0-4cc0-8d0b-cd491b1111f6,0
1068,33070,33070,"[21360, 73282]","[[21335 73257]
 [21385 73307]]",1,650e9fea-e2eb-4062-86ab-cb1a1447147b,0
1050,33052,33052,"[15298, 71823]","[[15273 71798]
 [15323 71848]]",1,89399c6f-9e88-45e7-a443-519b0b0f253f,0
1052,33054,33054,"[17074, 71414]","[[17049 71389]
 [17099 71439]]",1,ec2d24d7-2a29-41ee-8fdb-1ffb4922311f,0
1066,33068,33068,"[14684, 73088]","[[14659 73063]
 [14709 73113]]",1,fbd285db-ad9c-410b-bd31-b38861e1ec59,0
1065,33067,33067,"[14140, 73478]","[[14115 73453]
 [14165 73503]]",1,386d68bc-9ab8-4450-96a0-d567fbeb1e9a,0
1064,33066,33066,"[39044, 72266]","[[39019 72241]
 [39069 72291]]",1,e4066e68-77ca-456c-a0b5-79a01ef926e2,0
1063,33065,33065,"[31652, 72762]","[[31627 72737]
 [31677 72787]]",1,8a502020-45bc-47e6-b360-2bc795458ce4,0
1062,33064,33064,"[31259, 72630]","[[31234 72605]
 [31284 72655]]",1,fc162a7d-8660-45d7-b94d-3abc2c18c6ca,0
1061,33063,33063,"[29802, 72616]","[[29777 72591]
 [29827 72641]]",1,dd171b50-3498-4b67-858d-9c6b12660e6a,0
1051,33053,33053,"[17088, 71796]","[[17063 71771]
 [17113 71821]]",1,c1ef5601-19cb-43fa-a677-c58e8fc35df7,0
1060,33062,33062,"[17024, 72626]","[[16999 72601]
 [17049 72651]]",1,da3f5eb9-a67f-404d-aa10-32e119dfbe12,0
1058,33060,33060,"[16927, 72438]","[[16902 72413]
 [16952 72463]]",1,1b9117a3-f62d-49eb-8f4b-f51dc5b7fa47,0
1057,33059,33059,"[15116, 72636]","[[15091 72611]
 [15141 72661]]",1,2b55a43f-98c4-4d91-bad1-4526409b2e01,0
1056,33058,33058,"[75959, 71615]","[[75934 71590]
 [75984 71640]]",1,c5929ef0-1407-424f-8b80-01d73a2089bd,0
1055,33057,33057,"[74154, 71390]","[[74129 71365]
 [74179 71415]]",1,5aca55b5-5c42-4f07-bf7f-bb0fbc852292,0
1054,33056,33056,"[73718, 71698]","[[73693 71673]
 [73743 71723]]",1,58056303-c7b8-420c-bd6c-901ab2da6d15,0
1053,33055,33055,"[30776, 72027]","[[30751 72002]
 [30801 72052]]",1,9160c063-6fd6-4e9a-8125-f51952728a62,0
1059,33061,33061,"[16204, 72285]","[[16179 72260]
 [16229 72310]]",1,425eaac3-ab37-4d78-b2eb-6de76d79182f,0
1034,33036,33036,"[13315, 70931]","[[13290 70906]
 [13340 70956]]",1,13e4b290-9342-4c31-ace6-b46f1cb494f9,0
1105,33107,33107,"[11878, 76069]","[[11853 76044]
 [11903 76094]]",1,0b887c3c-8c7c-4541-8b3d-3fc05ac4b888,0
1107,33109,33109,"[12084, 76060]","[[12059 76035]
 [12109 76085]]",1,ffa371af-0c57-490c-aafb-b590376ab3fe,0
1157,33159,33159,"[32589, 79163]","[[32564 79138]
 [32614 79188]]",1,bbcbe2e8-07be-4980-bcc3-83cd52a9fa18,0
1156,33158,33158,"[29317, 79074]","[[29292 79049]
 [29342 79099]]",1,d38044f8-acf2-414b-8aae-d503ff2570e2,0
1155,33157,33157,"[25699, 79697]","[[25674 79672]
 [25724 79722]]",1,f6ee89db-d2fd-403a-84af-256ce353dbc5,0
1154,33156,33156,"[26319, 79343]","[[26294 79318]
 [26344 79368]]",1,55ffaa8e-416c-46b0-b3eb-ea6577aa4a15,0
1153,33155,33155,"[26348, 79509]","[[26323 79484]
 [26373 79534]]",1,07a9526f-2288-4884-824c-0c47bf7b95b8,0
1152,33154,33154,"[21609, 79347]","[[21584 79322]
 [21634 79372]]",1,2104e16e-017e-4e3d-98ea-512e3742bfbc,0
1158,33160,33160,"[11391, 80480]","[[11366 80455]
 [11416 80505]]",1,2920b50c-c1fe-4d96-9f99-2612e89d1d7e,0
1151,33153,33153,"[21825, 79597]","[[21800 79572]
 [21850 79622]]",1,42452f58-38b9-4dff-9362-7f3bb9520b9e,0
1149,33151,33151,"[19308, 79427]","[[19283 79402]
 [19333 79452]]",1,4b96e366-4ef3-428e-abfa-bdf1bc93056d,0
1148,33150,33150,"[18909, 79761]","[[18884 79736]
 [18934 79786]]",1,cf9d858b-9ac1-4afb-841f-764f0ec62016,0
1147,33149,33149,"[12767, 79299]","[[12742 79274]
 [12792 79324]]",1,bae5871a-35d3-4559-a00b-2def8cf7e28d,0
1146,33148,33148,"[12487, 79246]","[[12462 79221]
 [12512 79271]]",1,ff472ce3-83a2-4641-9c6b-79d485b70bd1,0
1145,33147,33147,"[11918, 79675]","[[11893 79650]
 [11943 79700]]",1,c8cb0716-cab2-4b7d-8f8d-13e87f075452,0
1144,33146,33146,"[11795, 79723]","[[11770 79698]
 [11820 79748]]",1,907ea999-eb3a-455d-8938-b978da81a735,0
1150,33152,33152,"[20059, 79577]","[[20034 79552]
 [20084 79602]]",1,3362e922-243e-49bf-91af-c630aa9a5fbd,0
1143,33145,33145,"[31735, 78779]","[[31710 78754]
 [31760 78804]]",1,ff347750-aecd-4626-ac3d-d4afd7a0b97f,0
1159,33161,33161,"[10948, 79989]","[[10923 79964]
 [10973 80014]]",1,123763ed-1f16-45a5-a238-1cf6ffeeacb3,0
1161,33163,33163,"[19773, 80524]","[[19748 80499]
 [19798 80549]]",1,948e40fb-2bcf-4dd5-ab50-849b6f9b57a3,0
1175,33177,33177,"[19113, 81945]","[[19088 81920]
 [19138 81970]]",1,c5074b2d-86fe-4348-81c3-5ee61ba9f970,0
1174,33176,33176,"[18054, 81579]","[[18029 81554]
 [18079 81604]]",1,527ccd38-3099-4692-bc4d-88d350eb7290,0
1173,33175,33175,"[17996, 82058]","[[17971 82033]
 [18021 82083]]",1,6357297c-fc2b-4752-a8f9-b905abeea006,0
1172,33174,33174,"[16050, 81412]","[[16025 81387]
 [16075 81437]]",1,4eee74e1-f033-4531-bebd-25583ac205ed,0
1171,33173,33173,"[9231, 82033]","[[ 9206 82008]
 [ 9256 82058]]",1,d4062f7c-082c-4e72-b40e-faf9a1993f9e,0
1170,33172,33172,"[27540, 80717]","[[27515 80692]
 [27565 80742]]",1,cbb3c41a-8210-43f3-876a-2691c78b08cc,0
1160,33162,33162,"[11168, 80038]","[[11143 80013]
 [11193 80063]]",1,2cc32e61-65a1-4263-b453-a2109ec8972c,0
1169,33171,33171,"[19350, 80917]","[[19325 80892]
 [19375 80942]]",1,d39ad6f1-28f8-41df-954c-ab337c4c3049,0
1167,33169,33169,"[17571, 81192]","[[17546 81167]
 [17596 81217]]",1,a4cc2d75-4c17-4f9f-ac34-e652623df7eb,0
1166,33168,33168,"[16732, 80705]","[[16707 80680]
 [16757 80730]]",1,9ef36525-0fd5-40d4-ba92-c13de00089c6,0
1165,33167,33167,"[12650, 81208]","[[12625 81183]
 [12675 81233]]",1,070859f9-a42a-4687-8ae5-0f6cf85d760e,0
1164,33166,33166,"[8390, 80966]","[[ 8365 80941]
 [ 8415 80991]]",1,b2635877-6330-42d0-bc64-6783ef972995,0
1163,33165,33165,"[24911, 80550]","[[24886 80525]
 [24936 80575]]",1,d86b09bb-7582-4ead-b061-febab3f8a214,0
1162,33164,33164,"[20766, 80145]","[[20741 80120]
 [20791 80170]]",1,7349d8be-0ffd-4887-8f68-d4a5d1d73d25,0
1168,33170,33170,"[19373, 81267]","[[19348 81242]
 [19398 81292]]",1,20d08ce0-b115-4239-bb20-d695a658a53f,0
1106,33108,33108,"[11983, 76036]","[[11958 76011]
 [12008 76061]]",1,1f690920-724f-4441-a7eb-7db57f91325c,0
1142,33144,33144,"[26851, 78845]","[[26826 78820]
 [26876 78870]]",1,918e1393-fc39-4958-b464-b58d4e4b2942,0
1140,33142,33142,"[21045, 78380]","[[21020 78355]
 [21070 78405]]",1,b329c7d4-daa4-4f0b-9343-42a96e4a542f,0
1121,33123,33123,"[12440, 76990]","[[12415 76965]
 [12465 77015]]",1,457e32ff-2895-4eec-b1fb-988948ba4166,0
1120,33122,33122,"[12804, 77140]","[[12779 77115]
 [12829 77165]]",1,bea1d328-e661-4bb4-bab2-77322944d2bd,0
1119,33121,33121,"[11932, 77039]","[[11907 77014]
 [11957 77064]]",1,05164750-8ae4-4d65-b6fe-7ac167f3592d,0
1118,33120,33120,"[10193, 77140]","[[10168 77115]
 [10218 77165]]",1,25b9fdff-fb6d-49cf-abe2-b824b230bc0d,0
1117,33119,33119,"[83425, 76568]","[[83400 76543]
 [83450 76593]]",1,ac8f2a95-1304-4a80-af0b-691c0e51f28a,0
1116,33118,33118,"[46616, 76621]","[[46591 76596]
 [46641 76646]]",1,393b65e4-7e1c-47fb-a382-21dd53fcad26,0
1122,33124,33124,"[25400, 77413]","[[25375 77388]
 [25425 77438]]",1,78b0bfdc-2194-4a1d-a8db-61a53de6a3d8,0
1115,33117,33117,"[44975, 76298]","[[44950 76273]
 [45000 76323]]",1,41eb0a70-3848-40b5-955e-42d86b73e9ac,0
