,key,uid,ctr,coord,lbl,guid,subcl
60,17951,17951,"[93783, 11220]","[[93758 11195]
 [93808 11245]]",1,c69850f6-1db4-4747-b3eb-c6ba20f77797,0
59,17950,17950,"[90835, 11339]","[[90810 11314]
 [90860 11364]]",1,73f643b7-d4ea-4278-baa9-f89f5ace78db,0
58,17949,17949,"[89995, 10813]","[[89970 10788]
 [90020 10838]]",1,d061eb95-7297-47c5-b281-5cc6044f5ef2,0
57,17948,17948,"[86532, 11129]","[[86507 11104]
 [86557 11154]]",1,22d33ec4-6fdc-4b5a-91fb-c8331096f2cf,0
56,17947,17947,"[83908, 11386]","[[83883 11361]
 [83933 11411]]",1,d88ee3f0-2395-4660-b43e-1ac686da5198,0
497,31173,31173,"[30416, 57833]","[[30391 57808]
 [30441 57858]]",1,8d419923-93df-467a-92f2-6cd41f21e6cd,0
54,17945,17945,"[103110, 10690]","[[103085  10665]
 [103135  10715]]",1,6831a64c-0a86-4281-9fb5-213dcf196ed5,0
53,17944,17944,"[96849, 10133]","[[96824 10108]
 [96874 10158]]",1,0cc56253-d058-410b-97e4-d5e32ea988ee,0
52,17943,17943,"[96770, 10107]","[[96745 10082]
 [96795 10132]]",1,9b86be77-7eb5-4d93-a90c-dc39565f6eec,0
61,17952,17952,"[95662, 11260]","[[95637 11235]
 [95687 11285]]",1,9308c0f6-30b2-47ea-8a84-b57d9dbe075d,0
73,17964,17964,"[97492, 11725]","[[97467 11700]
 [97517 11750]]",1,a2e5d032-9f13-4125-9787-088d2e85d815,0
74,17965,17965,"[99470, 12170]","[[99445 12145]
 [99495 12195]]",1,c5f03470-1407-4826-ae6c-28eb0daf92d4,0
75,17966,17966,"[104554, 11940]","[[104529  11915]
 [104579  11965]]",1,da2461d0-cd12-400d-a4fe-12de368bfe10,0
96,17988,17988,"[74955, 18179]","[[74930 18154]
 [74980 18204]]",1,ee94fe92-87d4-4f07-8b62-15d29437577e,0
95,17987,17987,"[67067, 18175]","[[67042 18150]
 [67092 18200]]",1,918df4bd-8c42-4396-9424-01a9506dc5fc,0
491,31167,31167,"[36320, 53938]","[[36295 53913]
 [36345 53963]]",1,803e9c1d-3671-4908-8ff4-b005d391d1f2,0
93,17985,17985,"[98971, 16229]","[[98946 16204]
 [98996 16254]]",1,b52141b6-13be-4f6a-ae1b-2a8faac50f51,0
92,17984,17984,"[98434, 16655]","[[98409 16630]
 [98459 16680]]",1,fb41e1cc-7b26-4e80-8f5d-041edf83ff3c,0
492,31168,31168,"[34207, 53992]","[[34182 53967]
 [34232 54017]]",1,be551a32-4228-4958-ad12-de8f4f9264cf,0
90,17982,17982,"[99520, 16104]","[[99495 16079]
 [99545 16129]]",1,6ccfb393-bb85-4b22-84b4-0d2dedd020cf,0
89,17981,17981,"[96519, 15680]","[[96494 15655]
 [96544 15705]]",1,35934093-69ea-4a10-8b82-f140a632bc55,0
88,17980,17980,"[95891, 15938]","[[95866 15913]
 [95916 15963]]",1,02cd86a8-042b-43ae-b578-0c5ca48b7995,0
87,17979,17979,"[73866, 15542]","[[73841 15517]
 [73891 15567]]",1,c4064e85-7f44-436c-8537-7ba20845f812,0
86,17978,17978,"[95373, 14485]","[[95348 14460]
 [95398 14510]]",1,50679744-b574-4ae3-9be0-1a673b2cf855,0
85,17977,17977,"[9061, 14105]","[[ 9036 14080]
 [ 9086 14130]]",1,34db129e-27b7-4a8f-b9b0-a3cc09f641d6,0
84,17976,17976,"[106503, 13565]","[[106478  13540]
 [106528  13590]]",1,0f88cd79-5d32-40c3-9507-38f0b19e3418,0
83,17975,17975,"[86865, 13205]","[[86840 13180]
 [86890 13230]]",1,b659fc31-32fb-4f0e-93cf-d04e673dbcc6,0
82,17973,17973,"[82925, 13259]","[[82900 13234]
 [82950 13284]]",1,bacee4a7-1f51-4094-9dc2-aa3f492a8131,0
81,17972,17972,"[76077, 13240]","[[76052 13215]
 [76102 13265]]",1,c5a813bf-effa-4ab3-bd6a-c7cb4a03f18c,0
493,31169,31169,"[34642, 54929]","[[34617 54904]
 [34667 54954]]",1,299ec752-dcfb-4d6d-9968-113fa7e758e0,0
79,17970,17970,"[108466, 12500]","[[108441  12475]
 [108491  12525]]",1,50e284f3-eba7-4673-8004-510babbf201f,0
78,17969,17969,"[92409, 12359]","[[92384 12334]
 [92434 12384]]",1,2c388f3c-8fbe-4d54-abc9-01277151b5b3,0
77,17968,17968,"[84682, 12657]","[[84657 12632]
 [84707 12682]]",1,e682810e-796e-4e86-9156-94129fdb0d69,0
494,31170,31170,"[26185, 55314]","[[26160 55289]
 [26210 55339]]",1,ab9d65e1-9019-46a4-9673-0ef756a6b82c,0
50,17941,17941,"[90902, 10243]","[[90877 10218]
 [90927 10268]]",1,2da1135f-eb39-4e8c-abaf-c6f3b5a69634,0
49,17940,17940,"[84938, 10344]","[[84913 10319]
 [84963 10369]]",1,62d1a510-4612-49c5-aec6-7bf0c503778e,0
48,17939,17939,"[77409, 10072]","[[77384 10047]
 [77434 10097]]",1,373d139f-ef28-43e7-b7b4-2f4ce181d1e1,0
47,17938,17938,"[77260, 10586]","[[77235 10561]
 [77285 10611]]",1,9b1d98a8-685c-4007-b76a-4ecb41619d09,0
21,17912,17912,"[86295, 8784]","[[86270  8759]
 [86320  8809]]",1,3088762b-56ff-425c-aa23-3c1dfa0e1a55,0
20,17911,17911,"[86165, 8635]","[[86140  8610]
 [86190  8660]]",1,674f31e7-53ba-451d-b44e-f4a55ae97b14,0
19,17910,17910,"[86714, 8465]","[[86689  8440]
 [86739  8490]]",1,bd0b9ebc-55d4-40e1-8360-776434afd913,0
18,17909,17909,"[86674, 8809]","[[86649  8784]
 [86699  8834]]",1,a1a46b04-7b3f-4192-89be-73064de45f96,0
17,17908,17908,"[93184, 7623]","[[93159  7598]
 [93209  7648]]",1,f62eedce-b306-4cf2-8bd1-65cd8e98ea76,0
16,17907,17907,"[87965, 7956]","[[87940  7931]
 [87990  7981]]",1,2be257d0-8259-4e42-aac6-7b5710f19a7c,0
15,17906,17906,"[87518, 7065]","[[87493  7040]
 [87543  7090]]",1,e37d741a-146e-4351-8833-4478d4f3aaa0,0
14,17905,17905,"[85598, 7513]","[[85573  7488]
 [85623  7538]]",1,9c90faa8-3057-4916-954d-2d71cbdf5e9f,0
13,17904,17904,"[97066, 6284]","[[97041  6259]
 [97091  6309]]",1,0a7d23b4-22dc-4c40-a2b4-acd109879784,0
12,17903,17903,"[95599, 6810]","[[95574  6785]
 [95624  6835]]",1,7528b690-5449-4e2c-b84b-c414a0a1e280,0
11,17902,17902,"[95046, 7414]","[[95021  7389]
 [95071  7439]]",1,d1905910-e2bc-4656-a49c-a335ee991af9,0
10,17901,17901,"[93879, 6586]","[[93854  6561]
 [93904  6611]]",1,f412633a-96ae-40cb-96c5-6cf56f0f2fe4,0
9,17900,17900,"[93220, 6266]","[[93195  6241]
 [93245  6291]]",1,8632ab51-1007-40f3-b9ca-8645aa89295a,0
8,17899,17899,"[92648, 6365]","[[92623  6340]
 [92673  6390]]",1,e914bb55-9fc0-4ca0-aa79-6dde19f86215,0
502,31179,31179,"[32378, 59734]","[[32353 59709]
 [32403 59759]]",1,d7718b1d-c63e-4351-ad93-aa51d4f29766,0
6,17897,17897,"[91634, 6659]","[[91609  6634]
 [91659  6684]]",1,c2c121a0-f8b6-4094-88a0-cb451e504fc9,0
5,17896,17896,"[90937, 6920]","[[90912  6895]
 [90962  6945]]",1,fe21a52c-5621-44d1-8ecb-ada852edaca7,0
4,17895,17895,"[92430, 5630]","[[92405  5605]
 [92455  5655]]",1,a902e2d1-5149-41c2-bb62-c6812313904f,0
3,17894,17894,"[92461, 5611]","[[92436  5586]
 [92486  5636]]",1,39dab462-76bb-413b-aada-c063e9b169fa,0
2,17893,17893,"[89233, 6357]","[[89208  6332]
 [89258  6382]]",1,6d5dd449-cf7e-48d6-a3e1-5d366530fbba,0
1,17892,17892,"[88394, 5892]","[[88369  5867]
 [88419  5917]]",1,80e8bb20-78fc-4139-a3b6-88a51788e619,0
501,31178,31178,"[28485, 59370]","[[28460 59345]
 [28510 59395]]",1,f09b56c7-6e61-4668-98f6-22b2592016c6,0
190,18086,18086,"[62772, 34059]","[[62747 34034]
 [62797 34084]]",1,cd1ebc01-87b3-490c-8dbc-7d501819e67f,0
23,17914,17914,"[86497, 8408]","[[86472  8383]
 [86522  8433]]",1,8383e726-cbd1-4623-9355-d0eacd9105dd,0
25,17916,17916,"[88499, 8202]","[[88474  8177]
 [88524  8227]]",1,5d6beb76-3a5a-4093-a795-99ce0e99e1ac,0
46,17937,17937,"[105864, 9784]","[[105839   9759]
 [105889   9809]]",1,79880f65-16d6-4887-a583-3a40c2f44707,0
45,17936,17936,"[99862, 9725]","[[99837  9700]
 [99887  9750]]",1,7a52ed4d-7fdf-49d4-a444-e1b0e8861259,0
44,17935,17935,"[95214, 9469]","[[95189  9444]
 [95239  9494]]",1,b3a1b324-59c2-4959-bc89-38844e68bae4,0
43,17934,17934,"[93418, 9483]","[[93393  9458]
 [93443  9508]]",1,d34fcd4f-2e49-4508-91e5-173f4d44982b,0
42,17933,17933,"[93272, 9969]","[[93247  9944]
 [93297  9994]]",1,f08936cf-73cd-4f98-a4f3-003ff5032fbc,0
41,17932,17932,"[88949, 9804]","[[88924  9779]
 [88974  9829]]",1,18b93f25-06a0-4278-a9ef-3418b54a51b6,0
40,17931,17931,"[85866, 9607]","[[85841  9582]
 [85891  9632]]",1,a95232f7-d739-4ae9-9366-44e0be2abf58,0
39,17930,17930,"[85333, 9377]","[[85308  9352]
 [85358  9402]]",1,653b7c26-a57f-4882-8bdd-0ac3811244fe,0
38,17929,17929,"[81301, 9719]","[[81276  9694]
 [81326  9744]]",1,fe207c45-135f-4d29-9899-addfff57821c,0
37,17928,17928,"[78616, 9245]","[[78591  9220]
 [78641  9270]]",1,4b226f23-e4c0-4e23-a6d7-f21c0359023d,0
36,17927,17927,"[102286, 8978]","[[102261   8953]
 [102311   9003]]",1,89e22cf6-67ad-4894-bb35-8a89677271f2,0
35,17926,17926,"[93894, 9056]","[[93869  9031]
 [93919  9081]]",1,1f18dab6-c4f8-452e-bf54-4fb6e2152f6e,0
34,17925,17925,"[91795, 8786]","[[91770  8761]
 [91820  8811]]",1,4b4e044c-7285-4b6e-8b07-7dbc3d9d870d,0
33,17924,17924,"[91145, 8569]","[[91120  8544]
 [91170  8594]]",1,e38fada7-f64a-474a-bb41-64487fc975e0,0
32,17923,17923,"[89365, 9243]","[[89340  9218]
 [89390  9268]]",1,bfb23750-d975-4bc8-9d18-cf21018c562d,0
31,17922,17922,"[87853, 8711]","[[87828  8686]
 [87878  8736]]",1,a3299d93-832c-410f-b7dd-19d95f3df9b2,0
499,31175,31175,"[35604, 58555]","[[35579 58530]
 [35629 58580]]",1,301e4274-a9f0-47cc-b52f-db06c1812333,0
29,17920,17920,"[86759, 9188]","[[86734  9163]
 [86784  9213]]",1,e5760ff0-bc0b-430e-92b5-806dda8d7146,0
28,17919,17919,"[93402, 7769]","[[93377  7744]
 [93427  7794]]",1,6f8340bd-b66e-4790-83e1-3c5272919e39,0
27,17918,17918,"[91489, 8216]","[[91464  8191]
 [91514  8241]]",1,3095e515-32fc-4322-b6f2-dd4555ddda26,0
26,17917,17917,"[88402, 8198]","[[88377  8173]
 [88427  8223]]",1,79c8d24a-fd1f-4bf3-98e3-5985eb75a507,0
500,31176,31176,"[37424, 58871]","[[37399 58846]
 [37449 58896]]",1,02e7cf97-db57-4dfa-a1fa-d5df19ff25df,0
98,17990,17990,"[96198, 18193]","[[96173 18168]
 [96223 18218]]",1,916da9e8-77ea-4e9e-9a60-e8daad74d2d9,0
97,17989,17989,"[96229, 18336]","[[96204 18311]
 [96254 18361]]",1,45f9cd82-ead0-4371-8836-6f6b44c825d9,0
100,17992,17992,"[100057, 17841]","[[100032  17816]
 [100082  17866]]",1,c4e8533c-64d9-4b27-9f92-5ad834246336,0
162,18058,18058,"[66416, 29625]","[[66391 29600]
 [66441 29650]]",1,cb771581-cd1a-4419-a9c4-043cb8450c71,0
161,18057,18057,"[63148, 29320]","[[63123 29295]
 [63173 29345]]",1,f6e018f6-3893-4347-b02c-cd8cc567451a,0
160,18056,18056,"[62654, 29422]","[[62629 29397]
 [62679 29447]]",1,0aa84e14-7979-4c89-b09e-e28ce0646463,0
159,18055,18055,"[62752, 29873]","[[62727 29848]
 [62777 29898]]",1,f0bce6fa-e969-49fa-807d-f89d8c8b5053,0
158,18054,18054,"[62963, 29767]","[[62938 29742]
 [62988 29792]]",1,59cc964e-9930-49d5-a1ea-a50401281a52,0
157,18053,18053,"[63155, 29662]","[[63130 29637]
 [63180 29687]]",1,6d1c775e-1ed4-4d6b-9235-233886b70773,0
476,31152,31152,"[30199, 44541]","[[30174 44516]
 [30224 44566]]",1,f4bf893d-32d0-4a57-8a61-164b476009f9,0
477,31153,31153,"[30850, 44022]","[[30825 43997]
 [30875 44047]]",1,55939060-8a78-46ad-9718-ad2ea80c221c,0
154,18050,18050,"[108736, 28906]","[[108711  28881]
 [108761  28931]]",1,bd3e10bb-6309-4a7a-984c-9ecbd039ff03,0
153,18049,18049,"[106820, 28649]","[[106795  28624]
 [106845  28674]]",1,0c7647b7-6ba4-46f7-a38e-e611b9a4b952,0
152,18048,18048,"[106987, 28928]","[[106962  28903]
 [107012  28953]]",1,6f05ac1a-9ef8-4811-be25-edf17a6ce6d9,0
151,18047,18047,"[106526, 29201]","[[106501  29176]
 [106551  29226]]",1,dbb3d5b8-8dcc-4415-8b90-be009e78de3d,0
478,31154,31154,"[32486, 45187]","[[32461 45162]
 [32511 45212]]",1,efe50cdb-25f0-4223-bb23-948b3dcddd64,0
149,18045,18045,"[91680, 28816]","[[91655 28791]
 [91705 28841]]",1,3b3d7051-3b78-4574-bcce-3f96a1573d2e,0
479,31155,31155,"[28810, 47315]","[[28785 47290]
 [28835 47340]]",1,1facd915-dc52-4ca4-bebf-43d1909f5453,0
480,31156,31156,"[102829, 49183]","[[102804  49158]
 [102854  49208]]",1,c8278856-1dc2-49a8-a266-fc496c76107f,0
145,18041,18041,"[90295, 27747]","[[90270 27722]
 [90320 27772]]",1,5665a9ce-841c-4d63-abc4-09fef8c006fb,0
99,17991,17991,"[99076, 18371]","[[99051 18346]
 [99101 18396]]",1,46c8d8b3-167d-4fa2-b390-62d5a9a1b9f7,0
483,31159,31159,"[89584, 51130]","[[89559 51105]
 [89609 51155]]",1,b946ee0e-fa36-46af-ac67-bacbbc121480,0
163,18059,18059,"[66362, 29654]","[[66337 29629]
 [66387 29679]]",1,c4210825-1bfe-441e-8b07-25ad05aaf341,0
141,18037,18037,"[60333, 27094]","[[60308 27069]
 [60358 27119]]",1,8319e067-c8e8-4f15-b919-daa28c48f2ad,0
164,18060,18060,"[100774, 29923]","[[100749  29898]
 [100799  29948]]",1,9e456767-321b-4216-b862-ed1ac7964e2b,0
475,31151,31151,"[30273, 44578]","[[30248 44553]
 [30298 44603]]",1,5c795b42-0468-4680-8506-395035fe16e1,0
188,18084,18084,"[109012, 33356]","[[108987  33331]
 [109037  33381]]",1,3487934b-e8bb-465d-af59-79e56bbaed51,0
186,18082,18082,"[111424, 32951]","[[111399  32926]
 [111449  32976]]",1,6fbc021d-07f5-4f5d-810b-de41535ad3ce,0
185,18081,18081,"[98380, 32885]","[[98355 32860]
 [98405 32910]]",1,4f7f2481-b0fd-421c-876b-2cde117bebf3,0
184,18080,18080,"[98693, 32632]","[[98668 32607]
 [98718 32657]]",1,89f56e20-0a23-4d9b-bd52-5c9b63c32ca9,0
183,18079,18079,"[91866, 32796]","[[91841 32771]
 [91891 32821]]",1,6ce5d666-b32f-4a9c-8888-ebd95389c9d6,0
181,18077,18077,"[64325, 32544]","[[64300 32519]
 [64350 32569]]",1,59a1566a-ff53-4309-8d88-4b228d41aaab,0
180,18076,18076,"[91281, 31549]","[[91256 31524]
 [91306 31574]]",1,8a1b1977-4495-4cf1-9270-fad7b84ad3e1,0
179,18075,18075,"[87717, 32208]","[[87692 32183]
 [87742 32233]]",1,e669d74c-517d-4c45-b7f4-c4acf37ddef5,0
178,18074,18074,"[85832, 31796]","[[85807 31771]
 [85857 31821]]",1,e72bbc61-77d4-40ce-a9f5-88fd6bfc9317,0
177,18073,18073,"[64579, 31954]","[[64554 31929]
 [64604 31979]]",1,7e492534-f29f-47f2-8118-bb2d2c6157d1,0
175,18071,18071,"[101419, 31247]","[[101394  31222]
 [101444  31272]]",1,971f1467-8642-45dd-a8ca-bd7edb87d68c,0
174,18070,18070,"[100942, 31451]","[[100917  31426]
 [100967  31476]]",1,ae668a59-42d1-4933-ada7-09d018a09f3f,0
173,18069,18069,"[98115, 31476]","[[98090 31451]
 [98140 31501]]",1,5a8800e1-dc08-4fa6-8bb7-649d940924c1,0
471,31147,31147,"[78723, 41808]","[[78698 41783]
 [78748 41833]]",1,bd1c33a2-5519-4098-83f9-eb88d75004b7,0
472,31148,31148,"[79751, 41472]","[[79726 41447]
 [79776 41497]]",1,0bc7dc83-0143-4964-8943-76d6c82cc7fa,0
473,31149,31149,"[109717, 42041]","[[109692  42016]
 [109742  42066]]",1,550342e6-564f-4434-b02b-38f6e4dbb4f5,0
169,18065,18065,"[100974, 30415]","[[100949  30390]
 [100999  30440]]",1,b40bf200-0767-4de7-a77a-9ee643c940a7,0
474,31150,31150,"[86024, 42674]","[[85999 42649]
 [86049 42699]]",1,98b75445-6ca5-4a20-8160-396fc9c2ea6d,0
167,18063,18063,"[66015, 30265]","[[65990 30240]
 [66040 30290]]",1,1e7f232c-e92a-4a67-b45f-941149bc3b7d,0
165,18061,18061,"[111704, 29931]","[[111679  29906]
 [111729  29956]]",1,0dcd7e81-b99b-435a-8f5c-a420c2c4d5e1,0
140,18036,18036,"[91235, 26366]","[[91210 26341]
 [91260 26391]]",1,853f3d7c-497f-4719-9350-687144933567,0
144,18040,18040,"[108320, 27430]","[[108295  27405]
 [108345  27455]]",1,7f4606ad-f9ab-4878-837b-5216c8d29009,0
120,18015,18015,"[60001, 24136]","[[59976 24111]
 [60026 24161]]",1,a91cba9a-7d08-41a5-9c6c-a195e6a11f43,0
139,18035,18035,"[91873, 26548]","[[91848 26523]
 [91898 26573]]",1,5044d7d1-c2eb-4b5f-b19c-cb5678dee2a6,0
119,18014,18014,"[96298, 23525]","[[96273 23500]
 [96323 23550]]",1,49dc5ad4-b7c4-431d-bbbf-4276e6718953,0
488,31164,31164,"[96887, 52941]","[[96862 52916]
 [96912 52966]]",1,d1f84415-3d1e-4a54-9901-f54d530e7f4e,0
117,18012,18012,"[59258, 22401]","[[59233 22376]
 [59283 22426]]",1,f20add0d-f036-4667-82b3-e9faf1782deb,0
116,18011,18011,"[106223, 21962]","[[106198  21937]
 [106248  21987]]",1,33f6870b-9941-43e1-b6d5-36c8f02f878e,0
115,18010,18010,"[99239, 22029]","[[99214 22004]
 [99264 22054]]",1,578ad020-b510-4f37-a018-03fe31ede094,0
114,18009,18009,"[98816, 21775]","[[98791 21750]
 [98841 21800]]",1,6fd46c77-8d27-4318-ab68-0b61388fea9d,0
113,18008,18008,"[67394, 21623]","[[67369 21598]
 [67419 21648]]",1,fd5f332c-e8a9-4038-8707-891eff1fbb3a,0
112,18007,18007,"[63943, 21843]","[[63918 21818]
 [63968 21868]]",1,4b598c5c-ad75-4e53-890f-c10f66910735,0
111,18006,18006,"[108724, 21211]","[[108699  21186]
 [108749  21236]]",1,fd27ad0b-0b4a-46d1-ad29-99772eeba5d3,0
109,18004,18004,"[98411, 20197]","[[98386 20172]
 [98436 20222]]",1,444d5ef9-8b9f-4792-af87-b2648a8d524b,0
108,18003,18003,"[108400, 19664]","[[108375  19639]
 [108425  19689]]",1,1fa9ab4b-2c1c-465a-a7a8-ac3187d4c7db,0
107,18002,18002,"[95821, 19320]","[[95796 19295]
 [95846 19345]]",1,f5cf12c7-f4be-4676-af7b-a9e6bb3894f4,0
490,31166,31166,"[33388, 54086]","[[33363 54061]
 [33413 54111]]",1,e3d73435-efba-49bb-b427-5e93cf34ca51,0
105,17997,17997,"[102508, 18717]","[[102483  18692]
 [102533  18742]]",1,f59271c9-5710-418f-8ba0-a992ac4e490b,0
104,17996,17996,"[97286, 18761]","[[97261 18736]
 [97311 18786]]",1,4f521d9b-5050-4b70-9d67-e75d58c8fd3c,0
103,17995,17995,"[71466, 19040]","[[71441 19015]
 [71491 19065]]",1,80fe182f-14f3-461e-9fc5-c658c9da5d1a,0
102,17994,17994,"[112474, 18355]","[[112449  18330]
 [112499  18380]]",1,14a57d27-6638-41a2-8d72-4b7544489a64,0
101,17993,17993,"[103045, 17818]","[[103020  17793]
 [103070  17843]]",1,6fd63bb9-09f3-4972-b04a-08d28606f8c5,0
121,18016,18016,"[61902, 24405]","[[61877 24380]
 [61927 24430]]",1,084a4345-afe8-4ddb-b67c-0d3ae8383081,0
122,18018,18018,"[96450, 24010]","[[96425 23985]
 [96475 24035]]",1,093f3613-cb59-450a-9d6c-f77477976778,0
393,18292,18292,"[27243, 63683]","[[27218 63658]
 [27268 63708]]",1,f9c19c87-f032-4087-8de9-2dc9d1142be0,0
124,18020,18020,"[63174, 24792]","[[63149 24767]
 [63199 24817]]",1,14c34a11-4014-420e-9645-0884422786c5,0
484,31160,31160,"[37895, 52190]","[[37870 52165]
 [37920 52215]]",1,0df8dd9c-ec99-418a-ab41-9606b5e273cb,0
485,31161,31161,"[99024, 51754]","[[98999 51729]
 [99049 51779]]",1,e5ed5194-7e5d-4bb0-940c-848f47f3b76e,0
486,31162,31162,"[30466, 52736]","[[30441 52711]
 [30491 52761]]",1,c87183df-8ef0-455c-b660-a867f3492212,0
135,18031,18031,"[112906, 25701]","[[112881  25676]
 [112931  25726]]",1,e03aa308-20db-4dff-9066-c3bf6dbda1df,0
134,18030,18030,"[111206, 25946]","[[111181  25921]
 [111231  25971]]",1,8042a8ce-608f-479d-8ea1-2e758a1badd6,0
133,18029,18029,"[96331, 26037]","[[96306 26012]
 [96356 26062]]",1,c8cc865a-89b1-4082-b0f4-38210573ca3e,0
123,18019,18019,"[101385, 24291]","[[101360  24266]
 [101410  24316]]",1,e4c94058-b6ca-40ff-b34e-122abfa5d883,0
130,18026,18026,"[59379, 26028]","[[59354 26003]
 [59404 26053]]",1,621db733-3de1-444c-8f7f-8335494e1bed,0
129,18025,18025,"[111256, 24821]","[[111231  24796]
 [111281  24846]]",1,21178bad-9ce2-4a64-8d7f-1b60f6884969,0
132,18028,18028,"[67214, 25992]","[[67189 25967]
 [67239 26017]]",1,f01f7c48-a44c-47ed-a9e3-2d91410f42fb,0
128,18024,18024,"[100421, 24698]","[[100396  24673]
 [100446  24723]]",1,592f54fc-3ac8-4be0-99b8-f8450d741022,0
127,18023,18023,"[96634, 24840]","[[96609 24815]
 [96659 24865]]",1,72bfe43d-693a-47d5-9ec4-1fcbf68068dc,0
126,18022,18022,"[92403, 24931]","[[92378 24906]
 [92428 24956]]",1,4b965bd9-190d-425f-8e4a-d904122a5b12,0
125,18021,18021,"[64744, 24970]","[[64719 24945]
 [64769 24995]]",1,fee00623-435d-49de-aa6e-ba6e69c5cf35,0
456,31131,31131,"[94356, 32114]","[[94331 32089]
 [94381 32139]]",2,bab662c4-8c74-47c2-bf8d-dd8e42b161ed,0
434,31108,31108,"[109010, 22060]","[[108985  22035]
 [109035  22085]]",2,95fe03db-8bfb-4a46-b22c-1264e46b104f,0
468,31144,31144,"[86773, 40591]","[[86748 40566]
 [86798 40616]]",2,7c6f99bb-b3d8-447b-a179-9472390c0eff,0
402,31075,31075,"[90929, 8007]","[[90904  7982]
 [90954  8032]]",2,14bff4fd-81e7-4c5e-a57a-bc909f1e981e,0
422,31096,31096,"[4953, 12716]","[[ 4928 12691]
 [ 4978 12741]]",2,b284aa4f-c6ed-44ba-a8fd-ca3ce0e0ffe7,0
498,31174,31174,"[35300, 58230]","[[35275 58205]
 [35325 58255]]",2,5120216a-6aa1-432e-9ab5-0af443bc1268,0
482,31158,31158,"[90241, 50383]","[[90216 50358]
 [90266 50408]]",2,b27eabdc-9ca8-475e-adfa-1b15b852fbda,0
469,31145,31145,"[86763, 40555]","[[86738 40530]
 [86788 40580]]",2,4179bbbb-9676-475d-a3b5-33ffbe3a350d,0
423,31097,31097,"[73208, 12795]","[[73183 12770]
 [73233 12820]]",2,6ba7689f-6d17-4085-bf71-2cc5ce79c886,0
481,31157,31157,"[39730, 50573]","[[39705 50548]
 [39755 50598]]",2,c805edc6-9a58-4c42-bf22-a20ff5e8bc99,0
452,31127,31127,"[61224, 28647]","[[61199 28622]
 [61249 28672]]",2,f45ee6ff-68ed-4cc4-a36c-3c5b40bb6223,0
470,31146,31146,"[102602, 41380]","[[102577  41355]
 [102627  41405]]",2,79b81d45-447a-4c31-8793-1c6a0540dad0,0
489,31165,31165,"[33786, 54096]","[[33761 54071]
 [33811 54121]]",2,235155d0-3e54-4e92-aab2-3bea71d05704,0
440,31114,31114,"[106688, 22878]","[[106663  22853]
 [106713  22903]]",2,82294740-cc30-43c3-a9ee-614948cea57e,0
487,31163,31163,"[38790, 52886]","[[38765 52861]
 [38815 52911]]",2,a4ad7d0c-43f0-42cc-b623-779779d17782,0
457,31132,31132,"[94389, 32139]","[[94364 32114]
 [94414 32164]]",2,1160de47-da9b-48cf-884f-1d45a2e1e47a,0
441,31115,31115,"[100041, 23284]","[[100016  23259]
 [100066  23309]]",2,2668c031-7cdf-4284-bcbf-f06ef75b724c,0
458,31133,31133,"[65990, 32665]","[[65965 32640]
 [66015 32690]]",2,7749901e-268c-410a-b5cf-7c18becd198c,0
450,31125,31125,"[103939, 27266]","[[103914  27241]
 [103964  27291]]",2,8a8b0a1e-07a6-4ce7-97b7-d7f72f105156,0
252,18151,18151,"[76775, 41294]","[[76750 41269]
 [76800 41319]]",2,77177a34-eded-41e0-933e-e4ef5f040cc6,0
377,18276,18276,"[18577, 63129]","[[18552 63104]
 [18602 63154]]",2,b3b9f412-b181-4451-b31c-90cfe19138d8,0
168,18064,18064,"[91168, 30050]","[[91143 30025]
 [91193 30075]]",2,2d5c39a3-cca5-445e-9735-d051f45081aa,0
170,18066,18066,"[101773, 30189]","[[101748  30164]
 [101798  30214]]",2,0aa14c29-5129-48fe-bec2-9279e5fa0e85,0
171,18067,18067,"[61776, 31368]","[[61751 31343]
 [61801 31393]]",2,8e1ccc20-976e-4dfb-a171-b9abda02f2c7,0
172,18068,18068,"[88934, 31031]","[[88909 31006]
 [88959 31056]]",2,a8ce12ea-6fbf-4695-bcae-323008fb04ba,0
176,18072,18072,"[61898, 31732]","[[61873 31707]
 [61923 31757]]",2,64a643f4-0d8d-4bc6-9db4-6be733da58f6,0
182,18078,18078,"[83000, 32993]","[[82975 32968]
 [83025 33018]]",2,676494d3-1a84-4fd3-9412-a7b74d84d7a7,0
187,18083,18083,"[102227, 33063]","[[102202  33038]
 [102252  33088]]",2,95106b6e-aef3-4f22-96fc-82dda19a181a,0
189,18085,18085,"[112419, 33692]","[[112394  33667]
 [112444  33717]]",2,812699bf-1b83-431f-9af2-801072e8c0e5,0
191,18087,18087,"[66491, 33974]","[[66466 33949]
 [66516 33999]]",2,083de289-6181-4cfa-9112-7c294d34bdf9,0
192,18088,18088,"[66475, 34010]","[[66450 33985]
 [66500 34035]]",2,5870779e-795b-4586-bb97-ecb3eaea06e2,0
195,18091,18091,"[83633, 34065]","[[83608 34040]
 [83658 34090]]",2,7bae7e5e-2269-46a3-9e0f-459f62b5b938,0
196,18092,18092,"[84950, 34301]","[[84925 34276]
 [84975 34326]]",2,5ad51c0a-4de5-4722-afd7-2d3a0e3e8cb2,0
200,18097,18097,"[84246, 35419]","[[84221 35394]
 [84271 35444]]",2,c8eac352-3d65-44c8-aa25-8544b3743aa1,0
