,key,uid,ctr,coord,lbl,guid,subcl
83,24720,24720,"[26862, 22735]","[[26837 22710]
 [26887 22760]]",1,05bc88fc-e124-44e1-8f59-9798c8da6244,0
82,24719,24719,"[24942, 22367]","[[24917 22342]
 [24967 22392]]",1,dfc39046-98d9-472c-851b-d8c4515d157c,0
80,24717,24717,"[40082, 21997]","[[40057 21972]
 [40107 22022]]",1,d9f15797-4a1a-4c14-9d77-ab87126a6aa3,0
54,24691,24691,"[16048, 19245]","[[16023 19220]
 [16073 19270]]",1,08775066-d418-49f8-839f-8956e1615b1c,0
53,24690,24690,"[43212, 18369]","[[43187 18344]
 [43237 18394]]",1,6d47a9ca-c3cf-4cb3-9a31-c368f82dc13b,0
52,24689,24689,"[17671, 18108]","[[17646 18083]
 [17696 18133]]",1,ae6cafd0-9863-4182-b855-a872e66b7dfb,0
24,24660,24660,"[9922, 14570]","[[ 9897 14545]
 [ 9947 14595]]",1,a0efee11-d8f8-4c27-8fad-17ce3b5f9b1d,0
22,24657,24657,"[23407, 12984]","[[23382 12959]
 [23432 13009]]",1,51114da9-b00f-49a6-8ff8-53abf15bb71b,0
18,24653,24653,"[21578, 11504]","[[21553 11479]
 [21603 11529]]",1,d1c1a509-62e1-4e06-a0a6-d2b3bf58d0f1,0
17,24652,24652,"[19382, 11321]","[[19357 11296]
 [19407 11346]]",1,46f13926-0835-4967-b7c5-847faeb41277,0
16,24651,24651,"[9424, 11033]","[[ 9399 11008]
 [ 9449 11058]]",1,c96e0b1e-c9dd-4b11-8820-4d60cda30b97,0
15,24650,24650,"[8708, 11052]","[[ 8683 11027]
 [ 8733 11077]]",1,e5d37830-3b4d-4674-97ce-b23e5429d3e0,0
14,24649,24649,"[9144, 10826]","[[ 9119 10801]
 [ 9169 10851]]",1,91171557-4b1c-48bf-9c7f-cdf2e06e8642,0
13,24648,24648,"[8134, 11087]","[[ 8109 11062]
 [ 8159 11112]]",1,07e15808-e5bb-43c8-89ab-ae39e5b7875c,0
12,24647,24647,"[8095, 11112]","[[ 8070 11087]
 [ 8120 11137]]",1,88a01874-c1eb-4b7a-b277-89f254e27373,0
11,24646,24646,"[18290, 10489]","[[18265 10464]
 [18315 10514]]",1,b4e83e68-4995-4c74-a552-cecf68835d9b,0
10,24645,24645,"[17952, 10278]","[[17927 10253]
 [17977 10303]]",1,7180c615-a6d7-4d03-a7ed-a5dc12e80391,0
7,24642,24642,"[17667, 10372]","[[17642 10347]
 [17692 10397]]",1,aac864c7-4ad1-4c67-9d63-4ac669cc9c1d,0
6,24641,24641,"[9440, 9715]","[[9415 9690]
 [9465 9740]]",1,4bcc7218-0fd2-477b-8b7e-5cb6d4e5458a,0
5,24640,24640,"[8956, 9850]","[[8931 9825]
 [8981 9875]]",1,1b1bef5f-605a-4009-ac4c-56ba8d0265e9,0
4,24638,24638,"[25264, 8825]","[[25239  8800]
 [25289  8850]]",1,694c7ca4-921d-4da7-a3f3-4cb4ba951c98,0
3,24637,24637,"[18429, 8768]","[[18404  8743]
 [18454  8793]]",1,cf31e7d4-92fa-4eb5-a1d4-fdd73e31742b,0
2,24636,24636,"[14133, 7964]","[[14108  7939]
 [14158  7989]]",1,cd3a43b2-e357-44de-8e91-b570f7589d98,0
25,24661,24661,"[10006, 14602]","[[ 9981 14577]
 [10031 14627]]",1,97b46532-f1ba-47bb-ada6-79cc90bcb49a,0
26,24662,24662,"[7749, 14042]","[[ 7724 14017]
 [ 7774 14067]]",1,edb9bec8-f120-4694-9f28-94d39c56697f,0
27,24663,24663,"[11752, 14450]","[[11727 14425]
 [11777 14475]]",1,b6efb711-2781-4f7e-a4b0-4b378148d282,0
28,24664,24664,"[24501, 14090]","[[24476 14065]
 [24526 14115]]",1,dd07d2f3-ba73-4a01-8937-aaefa087ef8f,0
51,24688,24688,"[17067, 18247]","[[17042 18222]
 [17092 18272]]",1,bcb70c0e-d264-4254-b812-55d08f745ffb,0
49,24686,24686,"[11399, 18368]","[[11374 18343]
 [11424 18393]]",1,d8fe67e3-dad8-4abc-b316-ae6dcd1dd37c,0
48,24685,24685,"[49410, 17523]","[[49385 17498]
 [49435 17548]]",1,bf1cc46c-3695-494e-b9ff-664994f8940c,0
47,24684,24684,"[43516, 17226]","[[43491 17201]
 [43541 17251]]",1,df2e1b02-3d64-4043-972f-4cf5d7c84c37,0
45,24682,24682,"[14994, 17584]","[[14969 17559]
 [15019 17609]]",1,f8660886-8d38-467a-b6de-ade92e8e36e0,0
42,24679,24679,"[19534, 16202]","[[19509 16177]
 [19559 16227]]",1,ef6d3d74-12f9-4618-8c34-64e0d71c406a,0
41,24678,24678,"[16284, 16109]","[[16259 16084]
 [16309 16134]]",1,dec793ff-74a6-4d9c-b82a-520346354214,0
40,24677,24677,"[13018, 15500]","[[12993 15475]
 [13043 15525]]",1,db48f8c2-5c00-4f1b-a7c7-4e7cf09e1661,0
112,24749,24749,"[22904, 29659]","[[22879 29634]
 [22929 29684]]",1,3e31d284-1aba-4327-b0f9-20fdfdb834f7,0
39,24676,24676,"[9444, 15741]","[[ 9419 15716]
 [ 9469 15766]]",1,0ab42bc0-9be5-4d94-9a91-b0efcc281d34,0
37,24674,24674,"[34216, 15289]","[[34191 15264]
 [34241 15314]]",1,aedafd29-6713-4682-ae03-fb06a1e5f3d2,0
36,24673,24673,"[26058, 15250]","[[26033 15225]
 [26083 15275]]",1,9c454489-8fa0-4418-aeae-ef7550130642,0
35,24672,24672,"[17089, 15028]","[[17064 15003]
 [17114 15053]]",1,de50c8cd-7596-4991-aa73-8a32b344c173,0
34,24671,24671,"[13260, 14809]","[[13235 14784]
 [13285 14834]]",1,d1a476fd-2de1-49e6-a8dd-1c60a48522c0,0
33,24670,24670,"[10983, 15237]","[[10958 15212]
 [11008 15262]]",1,2b9181bf-a409-4d4a-bc87-aec5303971de,0
32,24669,24669,"[11217, 15229]","[[11192 15204]
 [11242 15254]]",1,8cb2ad97-6305-46b3-9fcc-bf4d7959ec1a,0
30,24667,24667,"[33462, 14442]","[[33437 14417]
 [33487 14467]]",1,ce332060-1c19-4c87-a458-364d6c51c7e1,0
29,24666,24666,"[31590, 14043]","[[31565 14018]
 [31615 14068]]",1,a48ce8f8-8812-4dcb-870d-fc548cfd5792,0
38,24675,24675,"[35586, 15252]","[[35561 15227]
 [35611 15277]]",1,6fcee805-217d-423e-8631-670b2b96b140,0
115,24752,24752,"[59177, 29495]","[[59152 29470]
 [59202 29520]]",1,a231ec24-dddc-4923-98b4-963302e7c89a,0
96,24733,24733,"[32454, 25631]","[[32429 25606]
 [32479 25656]]",1,010f2503-8850-4ee5-ac40-e3afb3b2d9ab,0
130,24767,24767,"[59177, 33510]","[[59152 33485]
 [59202 33535]]",1,1d28e0b1-f2ce-4a81-994d-a685c9442edf,0
129,24766,24766,"[58017, 33197]","[[57992 33172]
 [58042 33222]]",1,ff0a9504-9566-4613-9bde-29e3d472bc51,0
153,24790,24790,"[58874, 39334]","[[58849 39309]
 [58899 39359]]",1,8223f973-eaee-4deb-bd75-0f082663938c,0
141,24778,24778,"[63036, 37195]","[[63011 37170]
 [63061 37220]]",1,510d7dc4-ca51-47b4-9772-fe90a57eb2cf,0
151,24788,24788,"[31872, 39259]","[[31847 39234]
 [31897 39284]]",1,c8d8f1b9-9b4a-4cf2-b4ce-707deb04da68,0
131,24768,24768,"[59623, 33127]","[[59598 33102]
 [59648 33152]]",1,aa401483-8426-4d25-a320-1cab4c5750d2,0
159,24796,24796,"[26165, 41403]","[[26140 41378]
 [26190 41428]]",1,99a5dc55-c4d8-4aaa-8ad4-8717a298b471,0
158,24795,24795,"[67636, 40180]","[[67611 40155]
 [67661 40205]]",1,8c188f53-eaa5-4597-aab6-5477952eb26f,0
128,24765,24765,"[37593, 33690]","[[37568 33665]
 [37618 33715]]",1,f8ba4e14-87d2-47d5-b0db-f366b6e8390e,0
157,24794,24794,"[31795, 40486]","[[31770 40461]
 [31820 40511]]",1,59de0f7e-054c-4630-a5d8-20986a1614e5,0
140,24777,24777,"[69191, 36783]","[[69166 36758]
 [69216 36808]]",1,56425b25-ca60-4ba6-8345-3896c046ffab,0
146,24783,24783,"[16576, 39867]","[[16551 39842]
 [16601 39892]]",1,41108d4e-118f-45bc-b73d-241a5e5e27c7,0
156,24793,24793,"[26632, 40405]","[[26607 40380]
 [26657 40430]]",1,8dc1c585-4f8c-405c-adb5-540d6509a13d,0
139,24776,24776,"[65316, 36448]","[[65291 36423]
 [65341 36473]]",1,348c8e6c-fa71-4d89-923c-80d45b1daaff,0
152,24789,24789,"[54220, 39171]","[[54195 39146]
 [54245 39196]]",1,ac9f4471-ca1f-4c12-b09f-7f752faeada3,0
155,24792,24792,"[26408, 40565]","[[26383 40540]
 [26433 40590]]",1,1dbbbe48-732c-4101-8255-910dc9d98216,0
134,24771,24771,"[43432, 34927]","[[43407 34902]
 [43457 34952]]",1,104cc2ce-2032-487e-b74b-e6d55e2fe2e9,0
132,24769,24769,"[36212, 34046]","[[36187 34021]
 [36237 34071]]",1,f9bb1856-9c6a-433f-9aef-503c3522623a,0
150,24787,24787,"[22456, 39868]","[[22431 39843]
 [22481 39893]]",1,95f17990-c13d-4a5d-8d53-44d3ac7a17ff,0
135,24772,24772,"[37546, 35670]","[[37521 35645]
 [37571 35695]]",1,904281e2-4b5b-4946-a658-347213386c2c,0
163,24800,24800,"[32737, 42230]","[[32712 42205]
 [32762 42255]]",1,4a9f82a9-54d2-47fe-8d3f-3ba7c2d61e32,0
116,24753,24753,"[60905, 30688]","[[60880 30663]
 [60930 30713]]",1,a46a4ef1-561a-4f24-b1cf-aa6f522e9c92,0
142,24779,24779,"[63966, 36968]","[[63941 36943]
 [63991 36993]]",1,71f82f92-e64f-4fba-bd37-1273a1f41513,0
125,24762,24762,"[13920, 33531]","[[13895 33506]
 [13945 33556]]",1,addd0a1e-3bd6-4cd6-8cd5-d42ff39a9402,0
144,24781,24781,"[62611, 38353]","[[62586 38328]
 [62636 38378]]",1,79f8ce3f-bbe6-4e40-8623-096be648f950,0
145,24782,24782,"[56665, 38833]","[[56640 38808]
 [56690 38858]]",1,0ac21691-6bb4-4ef0-971c-b16db5f5f48b,0
143,24780,24780,"[56306, 37980]","[[56281 37955]
 [56331 38005]]",1,1d1c0c96-b64d-472c-bcd9-e8e273dcec1c,0
118,24755,24755,"[58753, 31752]","[[58728 31727]
 [58778 31777]]",1,23470e77-5904-4624-a3c3-7efea3d6bba8,0
162,24799,24799,"[63394, 41680]","[[63369 41655]
 [63419 41705]]",1,eb9e8600-1865-48db-887e-cf1067b91f1c,0
119,24756,24756,"[58823, 31946]","[[58798 31921]
 [58848 31971]]",1,1020ea63-4a02-42eb-b9a7-297f9d836914,0
123,24760,24760,"[57661, 32429]","[[57636 32404]
 [57686 32454]]",1,651f5296-a89e-4039-9815-a29045e2b396,0
147,24784,24784,"[22841, 39692]","[[22816 39667]
 [22866 39717]]",1,aef103b5-d2c1-444f-bf9e-3c8eab210e16,0
122,24759,24759,"[57573, 32926]","[[57548 32901]
 [57598 32951]]",1,25ed700b-00ae-45f2-a60d-0e522d692158,0
127,24764,24764,"[34423, 33772]","[[34398 33747]
 [34448 33797]]",1,cfa46633-a691-45a7-9ef7-73fcaf20c7c8,0
161,24798,24798,"[58811, 41014]","[[58786 40989]
 [58836 41039]]",1,ff549535-3ec6-4472-a717-a90fec4ecd46,0
197,24834,24834,"[64931, 51166]","[[64906 51141]
 [64956 51191]]",2,fd840711-7298-4061-a0ce-b24f268c37ea,0
327,39993,39993,"[37311, 40186]","[[37286 40161]
 [37336 40211]]",2,39bb31c0-90b4-40a5-8fac-e35379055376,0
31,24668,24668,"[11240, 15017]","[[11215 14992]
 [11265 15042]]",2,cec32b24-18e3-4238-9dd9-1445b7c0c425,0
193,24830,24830,"[36976, 48209]","[[36951 48184]
 [37001 48234]]",2,0d79f7bb-df11-49d0-9acc-5dae0984cfb0,0
192,24829,24829,"[69087, 46563]","[[69062 46538]
 [69112 46588]]",2,b1104498-a809-4d86-bebf-5bf7f812dd0c,0
194,24831,24831,"[56775, 47831]","[[56750 47806]
 [56800 47856]]",2,87b5e411-573d-436b-9b11-70197c2036e5,0
195,24832,24832,"[26198, 50699]","[[26173 50674]
 [26223 50724]]",2,b2d87a8d-a8bc-4a97-8cbe-98566ec42e3a,0
148,24785,24785,"[23062, 39638]","[[23037 39613]
 [23087 39663]]",2,90014c92-53fe-4785-8975-7e14fe615248,0
333,39999,39999,"[30974, 43799]","[[30949 43774]
 [30999 43824]]",2,48ffbf10-b749-4647-89e3-e9029b23e83b,0
149,24786,24786,"[22784, 39391]","[[22759 39366]
 [22809 39416]]",2,d7e8401b-516e-44e0-83d6-819f0e93522a,0
191,24828,24828,"[51831, 46346]","[[51806 46321]
 [51856 46371]]",2,263abcf0-b015-4dc9-80e5-930fc3ada694,0
117,24754,24754,"[59146, 31399]","[[59121 31374]
 [59171 31424]]",2,a6becfa4-f49e-4da7-b34f-b4547e89a971,0
21,24656,24656,"[9797, 12173]","[[ 9772 12148]
 [ 9822 12198]]",2,901ce327-dd0e-4ef8-b287-418823b004a9,0
187,24824,24824,"[12070, 46225]","[[12045 46200]
 [12095 46250]]",2,8b7d9b60-ff6c-4c2a-96ad-1e288b5b9ed2,0
1,24635,24635,"[11565, 6978]","[[11540  6953]
 [11590  7003]]",2,5dd252b5-2541-447e-8100-deacfd8dbca0,0
164,24801,24801,"[57698, 42790]","[[57673 42765]
 [57723 42815]]",2,570ea0a5-a3b6-4006-876b-68c311a1a574,0
372,40039,40039,"[67573, 70579]","[[67548 70554]
 [67598 70604]]",2,4708eeb5-7cd8-462a-836d-3031195bda7a,0
370,40037,40037,"[69738, 68442]","[[69713 68417]
 [69763 68467]]",2,3223df64-ed67-4948-bb2d-f78899eac7d0,0
172,24809,24809,"[30174, 44043]","[[30149 44018]
 [30199 44068]]",2,86f4b3b5-d3fa-402c-84eb-85da21564b11,0
368,40035,40035,"[94726, 67749]","[[94701 67724]
 [94751 67774]]",2,3e24a2e5-c3cc-4301-bfe9-5100613d5dbb,0
173,24810,24810,"[39102, 44205]","[[39077 44180]
 [39127 44230]]",2,6929cacc-3b6a-41c8-801b-0486551202ef,0
8,24643,24643,"[17867, 10477]","[[17842 10452]
 [17892 10502]]",2,4eaf6e3b-4427-48c9-af97-b84846407390,0
9,24644,24644,"[17877, 10416]","[[17852 10391]
 [17902 10441]]",2,2dfb7d01-7ba9-4e4e-a8ee-49a689ad8db4,0
174,24811,24811,"[53636, 44179]","[[53611 44154]
 [53661 44204]]",2,c6f8ea10-5ec2-407c-8242-abcd1e1ab332,0
160,24797,24797,"[42385, 40937]","[[42360 40912]
 [42410 40962]]",2,73543f5f-6e5e-4946-8d96-294f645f8345,0
176,24813,24813,"[21012, 44865]","[[20987 44840]
 [21037 44890]]",2,7560c0b1-bc57-420c-a90f-6e976aa4e207,0
177,24814,24814,"[52144, 45013]","[[52119 44988]
 [52169 45038]]",2,da35e236-1efd-43f1-a8a8-8aef00289d78,0
178,24815,24815,"[53928, 44960]","[[53903 44935]
 [53953 44985]]",2,45d2d822-2803-47dd-83b0-2a782e92641e,0
359,40025,40025,"[87309, 65749]","[[87284 65724]
 [87334 65774]]",2,09170cb1-51f0-4fa4-aa24-3817f5192a76,0
179,24816,24816,"[58684, 45235]","[[58659 45210]
 [58709 45260]]",2,6c269196-77b4-4350-82c5-220d4f1ea199,0
19,24654,24654,"[26041, 11410]","[[26016 11385]
 [26066 11435]]",2,9ae56e68-0b0b-4661-ac95-7c7ec4fff362,0
20,24655,24655,"[7965, 12112]","[[ 7940 12087]
 [ 7990 12137]]",2,83e0a053-f011-4537-add7-c08d8f7c4b66,0
351,40017,40017,"[9079, 55518]","[[ 9054 55493]
 [ 9104 55543]]",2,a298d379-3344-4218-84c4-c1152ca10f64,0
350,40016,40016,"[44386, 54600]","[[44361 54575]
 [44411 54625]]",2,4f952879-3115-4503-98b6-8823ed658d2f,0
23,24658,24658,"[9789, 14139]","[[ 9764 14114]
 [ 9814 14164]]",2,b7538757-fe83-4a14-97de-4aab3dc9f7fc,0
184,24821,24821,"[37053, 45517]","[[37028 45492]
 [37078 45542]]",2,e0d78454-a489-4f68-83dc-49e5540e399f,0
185,24822,24822,"[39284, 45785]","[[39259 45760]
 [39309 45810]]",2,38ef2400-13d2-40d0-89fe-a8ea12e826c6,0
154,24791,24791,"[62057, 39596]","[[62032 39571]
 [62082 39621]]",2,6aaa2557-1cda-4f95-bea8-b8412adca0e3,0
43,24680,24680,"[8710, 17063]","[[ 8685 17038]
 [ 8735 17088]]",2,2d8bb1cf-a185-4ca5-be42-c2eea43c6467,0
209,24847,24847,"[49609, 60489]","[[49584 60464]
 [49634 60514]]",2,dcad735b-4ee8-481d-9e35-8d761e016f2a,0
46,24683,24683,"[27589, 17349]","[[27564 17324]
 [27614 17374]]",2,d332d54b-1b36-4041-ae06-cec00592d6a9,0
84,24721,24721,"[36305, 22940]","[[36280 22915]
 [36330 22965]]",2,7cba4c12-a30f-4ef8-b060-73a99fe6dd8c,0
85,24722,24722,"[18646, 23385]","[[18621 23360]
 [18671 23410]]",2,0d441012-b0a9-4fef-ad1c-be6291a477b4,0
86,24723,24723,"[18394, 23946]","[[18369 23921]
 [18419 23971]]",2,02c34799-bce5-4da0-852a-aed445cd6c00,0
87,24724,24724,"[17940, 24079]","[[17915 24054]
 [17965 24104]]",2,2095df31-b018-402e-af44-7a833d577ced,0
234,24872,24872,"[83232, 71413]","[[83207 71388]
 [83257 71438]]",2,25f51fde-acd5-4f4a-a8a6-cbb99e6fcd2f,0
90,24727,24727,"[31119, 23956]","[[31094 23931]
 [31144 23981]]",2,da8bd3e5-77c3-4b56-9709-808036b19403,0
91,24728,24728,"[17337, 25013]","[[17312 24988]
 [17362 25038]]",2,f2818d4e-5554-4a20-9cb1-84ea79b7730a,0
92,24729,24729,"[35974, 24774]","[[35949 24749]
 [35999 24799]]",2,c7b649f8-1dc6-440e-b42e-4a38b8f68257,0
166,24803,24803,"[30732, 43567]","[[30707 43542]
 [30757 43592]]",2,469fa124-2ea2-47a5-bcb3-f956b0c35c72,0
97,24734,24734,"[32688, 25583]","[[32663 25558]
 [32713 25608]]",2,61f3caf7-dce5-460f-b05f-629e58e91956,0
233,24871,24871,"[60162, 70478]","[[60137 70453]
 [60187 70503]]",2,5f2b898b-2693-41eb-8299-ace73689f1be,0
99,24736,24736,"[37982, 25715]","[[37957 25690]
 [38007 25740]]",2,41be1121-553c-4b6a-96f9-f05d24fc8302,0
124,24761,24761,"[58135, 32767]","[[58110 32742]
 [58160 32792]]",2,b2b87120-4a38-4e3b-bd71-be6aeef31bfc,0
243,39902,39902,"[11532, 10296]","[[11507 10271]
 [11557 10321]]",2,a782d6f5-80d1-4841-b6c7-a5bcf463bfa8,0
104,24741,24741,"[23158, 26314]","[[23133 26289]
 [23183 26339]]",2,5eb94d32-0fed-45d6-8c79-d36ed179653b,0
106,24743,24743,"[20578, 27422]","[[20553 27397]
 [20603 27447]]",2,a8a91d16-490c-4b81-8086-1d15d5fca722,0
121,24758,24758,"[23944, 32535]","[[23919 32510]
 [23969 32560]]",2,d3f87b8d-3c94-4152-825c-34a6cbd12197,0
109,24746,24746,"[2869, 28139]","[[ 2844 28114]
 [ 2894 28164]]",2,1d911394-4897-43dd-9a1f-c9dc952a341e,0
120,24757,24757,"[63295, 32002]","[[63270 31977]
 [63320 32027]]",2,72360b9f-908c-4c1c-8a53-3955f94e34ff,0
257,39919,39919,"[12602, 16038]","[[12577 16013]
 [12627 16063]]",2,b6809b88-4b31-4e15-8026-fa342c435da6,0
113,24750,24750,"[41912, 29477]","[[41887 29452]
 [41937 29502]]",2,51ffb205-c063-4fbe-bd0d-cc3cdd707961,0
114,24751,24751,"[50196, 29603]","[[50171 29578]
 [50221 29628]]",2,23492f88-612e-41c5-a015-384eb89c1d14,0
126,24763,24763,"[21334, 33393]","[[21309 33368]
 [21359 33418]]",2,9215db90-725e-4bef-8dd2-a9dfc23a0fb2,0
133,24770,24770,"[57340, 34092]","[[57315 34067]
 [57365 34117]]",2,dcfbb2dd-fce5-4fd3-be18-9ba46770477b,0
230,24868,24868,"[93419, 67675]","[[93394 67650]
 [93444 67700]]",2,50186377-e3d5-4214-bae1-eda29c59046c,0
229,24867,24867,"[95009, 67844]","[[94984 67819]
 [95034 67869]]",2,bdc6ea13-537f-4ae7-b071-9f9196b6cb87,0
205,24843,24843,"[32618, 58007]","[[32593 57982]
 [32643 58032]]",2,e92e0bf1-0988-4376-857d-d8ccbf124f1a,0
50,24687,24687,"[16600, 18259]","[[16575 18234]
 [16625 18284]]",2,37029bea-9b58-4b82-85c5-252c44ac8abb,0
207,24845,24845,"[32958, 58586]","[[32933 58561]
 [32983 58611]]",2,60a90ea6-d80e-4f04-aed1-8769b6ac5e50,0
210,24848,24848,"[35110, 60592]","[[35085 60567]
 [35135 60617]]",2,bbf13be6-7ae8-4247-af44-8a9755fb8945,0
313,39978,39978,"[63325, 31984]","[[63300 31959]
 [63350 32009]]",2,b722785f-7944-4d26-9df5-5dc3f4f77aec,0
57,24694,24694,"[16629, 19915]","[[16604 19890]
 [16654 19940]]",2,c4f2a9b3-f151-446e-995e-c2fd99573437,0
212,24850,24850,"[68663, 60690]","[[68638 60665]
 [68688 60715]]",2,ce5cfd0a-3a04-4f95-aeab-16f2c05bb6f0,0
213,24851,24851,"[80109, 62467]","[[80084 62442]
 [80134 62492]]",2,614b91e8-c8fc-4500-890e-8c231593cb57,0
214,24852,24852,"[80701, 62354]","[[80676 62329]
 [80726 62379]]",2,14db381d-e1ed-4c4f-b93b-934abdc2e55f,0
215,24853,24853,"[82026, 65229]","[[82001 65204]
 [82051 65254]]",2,978a00e3-bd56-40a0-8263-c725ba56ca9f,0
217,24855,24855,"[87203, 65735]","[[87178 65710]
 [87228 65760]]",2,28b5a893-6f13-4b0e-bf81-43307bcb8ce4,0
218,24856,24856,"[81664, 66629]","[[81639 66604]
 [81689 66654]]",2,d70bd354-f136-46e2-a14d-4ebd280c6cf1,0
138,24775,24775,"[65482, 36658]","[[65457 36633]
 [65507 36683]]",2,d6501f82-738a-44ec-acd1-5671dea05298,0
137,24774,24774,"[67059, 35968]","[[67034 35943]
 [67084 35993]]",2,1a1d1782-88f6-4c1e-a6a8-071e682b56f0,0
136,24773,24773,"[48178, 35699]","[[48153 35674]
 [48203 35724]]",2,05c8c108-556d-4dc6-a6d8-f09bd608c715,0
223,24861,24861,"[75071, 66931]","[[75046 66906]
 [75096 66956]]",2,9d26598a-6882-4e53-bf07-bb34cfbddacb,0
71,24708,24708,"[22022, 21294]","[[21997 21269]
 [22047 21319]]",2,5b3a42d6-879c-498c-b47a-6a280525a077,0
73,24710,24710,"[33202, 21033]","[[33177 21008]
 [33227 21058]]",2,bb82df4f-bbb9-4c58-84c1-6938a6e0d634,0
226,24864,24864,"[76635, 68181]","[[76610 68156]
 [76660 68206]]",2,c836e77b-3127-46b4-98b5-16a8df1d33b3,0
227,24865,24865,"[88993, 67637]","[[88968 67612]
 [89018 67662]]",2,4753c749-0b78-47ab-beb3-63589a830370,0
228,24866,24866,"[88958, 67593]","[[88933 67568]
 [88983 67618]]",2,b7e7e005-0e84-4e4e-802f-5bb319d71648,0
77,24714,24714,"[18148, 21931]","[[18123 21906]
 [18173 21956]]",2,f3e2be3b-3326-4684-a668-08ae41607d71,0
78,24715,24715,"[27858, 21541]","[[27833 21516]
 [27883 21566]]",2,35dab6c9-e4c6-4348-bdd9-9f3334693a76,0
44,24681,24681,"[9226, 17302]","[[ 9201 17277]
 [ 9251 17327]]",2,bef29f5b-a932-44af-b790-98bfa7961469,0
0,24634,24634,"[11761, 6711]","[[11736  6686]
 [11786  6736]]",2,6ae11e07-4f0e-4d41-bfb1-e838a6b682aa,0
