,key,uid,ctr,coord,lbl,guid,subcl
405,22954,22954,"[40940, 71509]","[[40915 71484]
 [40965 71534]]",1,d0ea3ee4-0c98-4731-bfb8-ab209647c329,0
421,22970,22970,"[40444, 72323]","[[40419 72298]
 [40469 72348]]",1,b619eaf0-ac62-43aa-bba6-a4c907410b02,0
400,22949,22949,"[40888, 70591]","[[40863 70566]
 [40913 70616]]",1,3dd792f9-7d7c-4964-aef1-ca01ff713522,0
441,22990,22990,"[35640, 74307]","[[35615 74282]
 [35665 74332]]",1,1fdaa30c-fbd7-445c-8be9-376bd1b6ed7f,0
443,22992,22992,"[37962, 74061]","[[37937 74036]
 [37987 74086]]",1,1ff278c7-742f-4358-a165-7647b951511a,0
477,30986,30986,"[51497, 27378]","[[51472 27353]
 [51522 27403]]",1,d0261f1b-a654-4980-9191-5ffd1c747078,0
476,30985,30985,"[40920, 27414]","[[40895 27389]
 [40945 27439]]",1,3589b3b6-c155-4267-8173-0d1de2f8831c,0
475,30984,30984,"[40742, 27398]","[[40717 27373]
 [40767 27423]]",1,4cd1a10a-8e81-4d96-8667-304192f33e0d,0
474,30983,30983,"[33807, 27381]","[[33782 27356]
 [33832 27406]]",1,bf9d83fa-6c7d-48c3-bbdb-4af75a40918c,0
473,30982,30982,"[30518, 27230]","[[30493 27205]
 [30543 27255]]",1,397d4ad3-1621-4d2d-b11b-1a65e65acc77,0
472,30981,30981,"[49746, 26386]","[[49721 26361]
 [49771 26411]]",1,4cb7801a-2362-4ed0-b1e7-455289ce857d,0
470,30979,30979,"[28967, 26526]","[[28942 26501]
 [28992 26551]]",1,6ba86dc4-ae0c-4489-98ef-1ad4169a0f09,0
468,30977,30977,"[37171, 25471]","[[37146 25446]
 [37196 25496]]",1,f820801a-b5fe-43a9-9f14-8399d850e3ad,0
467,30976,30976,"[30413, 25041]","[[30388 25016]
 [30438 25066]]",1,7d428b8d-59bd-4ccb-a884-026f752749a7,0
466,30975,30975,"[31836, 24193]","[[31811 24168]
 [31861 24218]]",1,68e50142-7a18-4763-82d3-c614dfab7622,0
465,30974,30974,"[37350, 22486]","[[37325 22461]
 [37375 22511]]",1,86ef38cf-48a2-4187-9768-ddb0cdbece76,0
464,30973,30973,"[33068, 22871]","[[33043 22846]
 [33093 22896]]",1,c054ef6f-775e-4e9b-a5fb-8e5babe3340f,0
442,22991,22991,"[37384, 73927]","[[37359 73902]
 [37409 73952]]",1,01831428-a3c0-447a-ad5a-7873a2513907,0
463,30972,30972,"[52935, 21054]","[[52910 21029]
 [52960 21079]]",1,5a9e8fe5-f1d5-4c7a-b425-cf68a9bc6813,0
461,30970,30970,"[33438, 20956]","[[33413 20931]
 [33463 20981]]",1,3ecb232c-3f73-484a-bd7f-89f876cff4c7,0
460,30969,30969,"[37613, 20210]","[[37588 20185]
 [37638 20235]]",1,aeb6f10a-e655-4cd8-8e42-a4ccac5872fd,0
459,30968,30968,"[33898, 19990]","[[33873 19965]
 [33923 20015]]",1,96cac71c-5292-4a48-b197-804cd056bfe2,0
458,30967,30967,"[21973, 19887]","[[21948 19862]
 [21998 19912]]",1,ca66c7c5-c9eb-4bf5-86d4-551705ac6d5c,0
457,30966,30966,"[21975, 19708]","[[21950 19683]
 [22000 19733]]",1,56bf9b74-2cff-4efd-9d8c-39f6230f15f2,0
456,30965,30965,"[30325, 19116]","[[30300 19091]
 [30350 19141]]",1,1b489e90-fba4-4366-b4dd-ae84a86e4a3f,0
455,23004,23004,"[28405, 78309]","[[28380 78284]
 [28430 78334]]",1,faefd9f2-317b-4aaa-9387-e32295cc846b,0
454,23003,23003,"[27356, 78042]","[[27331 78017]
 [27381 78067]]",1,ec79b0ba-9e5e-4cdc-9ef5-d8974bea266d,0
453,23002,23002,"[34249, 75069]","[[34224 75044]
 [34274 75094]]",1,4b553836-eb4e-41e0-9502-e78f2c967094,0
451,23000,23000,"[29402, 74253]","[[29377 74228]
 [29427 74278]]",1,0899c3cc-4242-4ab4-b403-c8abc20278b7,0
450,22999,22999,"[29649, 74242]","[[29624 74217]
 [29674 74267]]",1,b193fc46-6faf-4e31-971e-d6e68b7816b6,0
447,22996,22996,"[21377, 74287]","[[21352 74262]
 [21402 74312]]",1,d1047f5a-fa67-4c75-a1ab-d0040d33ca04,0
462,30971,30971,"[45871, 21437]","[[45846 21412]
 [45896 21462]]",1,d494ddb8-80a4-467e-b4b8-7cf14fef8f90,0
237,22783,22783,"[13719, 40170]","[[13694 40145]
 [13744 40195]]",1,01b0b397-464b-4b8d-b17e-f140bc83dcf3,0
280,22829,22829,"[44450, 47529]","[[44425 47504]
 [44475 47554]]",1,b75b48d8-b91d-4191-a5e3-678de28758e6,0
560,31070,31070,"[31141, 74691]","[[31116 74666]
 [31166 74716]]",1,3d81b2a5-6c07-4d97-b9a2-22924788964c,0
51,22595,22595,"[34574, 26118]","[[34549 26093]
 [34599 26143]]",1,04303e7e-469c-4823-905f-40fb2aa70670,0
145,22690,22690,"[42892, 32135]","[[42867 32110]
 [42917 32160]]",1,854c666c-284e-4f99-817f-395d9949aced,0
143,22688,22688,"[41391, 32002]","[[41366 31977]
 [41416 32027]]",1,49d484bf-0c06-4ec1-883d-5b3ce84c970b,0
52,22596,22596,"[49131, 25403]","[[49106 25378]
 [49156 25428]]",1,4b55c5f7-6404-4fa6-9e9e-64e12f70090c,0
53,22597,22597,"[17958, 26676]","[[17933 26651]
 [17983 26701]]",1,18a51eca-fe36-48d5-9bb6-0ada0b564de1,0
140,22685,22685,"[37597, 31870]","[[37572 31845]
 [37622 31895]]",1,bde078a7-fc40-4355-a21a-e9f0ac0315a9,0
139,22684,22684,"[33474, 31615]","[[33449 31590]
 [33499 31640]]",1,df4526a2-7c13-44fe-8a2c-79aeaed98bfd,0
54,22598,22598,"[25110, 26431]","[[25085 26406]
 [25135 26456]]",1,16a48528-1f17-488b-82fb-baa689f0ef74,0
137,22682,22682,"[19716, 31532]","[[19691 31507]
 [19741 31557]]",1,ed40cd7e-77f2-4c7c-b502-f1f54255fe3e,0
135,22680,22680,"[48858, 31062]","[[48833 31037]
 [48883 31087]]",1,0198549d-0279-4670-921f-7f0d01a73a42,0
55,22599,22599,"[25690, 26792]","[[25665 26767]
 [25715 26817]]",1,28c0152b-9828-4a33-aed2-6042fa4a057b,0
56,22600,22600,"[24788, 26814]","[[24763 26789]
 [24813 26839]]",1,216f3592-00f7-43fc-8860-d15d797477bd,0
131,22676,22676,"[46321, 31590]","[[46296 31565]
 [46346 31615]]",1,c8f7fbd0-9e9b-4f9a-9637-533c7ad6da39,0
57,22601,22601,"[25237, 26926]","[[25212 26901]
 [25262 26951]]",1,a772b6ec-c123-4218-962b-2a8dee107a0d,0
130,22675,22675,"[46119, 31390]","[[46094 31365]
 [46144 31415]]",1,bfb58463-dac6-4f31-9a04-9004b93854cc,0
59,22603,22603,"[36201, 26738]","[[36176 26713]
 [36226 26763]]",1,ae48fb1b-7605-4f32-96e2-34deb1a705da,0
60,22604,22604,"[48289, 26191]","[[48264 26166]
 [48314 26216]]",1,b6a64fd1-9fc9-465e-9185-091c7b6241ca,0
61,22605,22605,"[19757, 27424]","[[19732 27399]
 [19782 27449]]",1,6ec7842b-de91-4a97-a272-6a1095ffc4c1,0
127,22672,22672,"[45784, 31200]","[[45759 31175]
 [45809 31225]]",1,81096746-1501-4eab-b578-74679e9cb2b9,0
50,22594,22594,"[34815, 26098]","[[34790 26073]
 [34840 26123]]",1,54d94d73-6f10-4381-afe8-ace95468b75d,0
126,22671,22671,"[45827, 31239]","[[45802 31214]
 [45852 31264]]",1,85dfb8c3-f9c4-467a-bac8-24bd545be268,0
49,22593,22593,"[31929, 25841]","[[31904 25816]
 [31954 25866]]",1,94721795-b1b1-4890-837b-2eb38f56a825,0
47,22591,22591,"[26055, 25562]","[[26030 25537]
 [26080 25587]]",1,ce2d582e-e377-428b-a1f5-22f9584b76e1,0
171,22716,22716,"[19250, 33686]","[[19225 33661]
 [19275 33711]]",1,286cac4b-8d3d-42f6-96a8-f5411eec1038,0
170,22715,22715,"[46895, 32526]","[[46870 32501]
 [46920 32551]]",1,bbf41036-8fa5-4e7a-9937-5d70af12effa,0
169,22714,22714,"[45365, 32328]","[[45340 32303]
 [45390 32353]]",1,6a640ddc-56df-43be-8e3a-c98d8ce362e4,0
168,22713,22713,"[45493, 32693]","[[45468 32668]
 [45518 32718]]",1,168c2e2e-db39-4fa0-b407-ec42d3f68b95,0
167,22712,22712,"[45358, 32727]","[[45333 32702]
 [45383 32752]]",1,65c456c6-ddb8-4454-8653-60760e63bd69,0
36,22580,22580,"[24937, 24864]","[[24912 24839]
 [24962 24889]]",1,1d80f16c-e28f-4e65-a58f-a87cab26663c,0
38,22582,22582,"[34394, 25946]","[[34369 25921]
 [34419 25971]]",1,94a40228-e653-4498-a0dc-ddde367e20f3,0
39,22583,22583,"[40154, 24728]","[[40129 24703]
 [40179 24753]]",1,0405be2c-6464-475e-8792-599a2ee25453,0
40,22584,22584,"[45477, 24738]","[[45452 24713]
 [45502 24763]]",1,29f39a7a-7353-4b9a-ba7a-65a26b275f66,0
159,22704,22704,"[41149, 32484]","[[41124 32459]
 [41174 32509]]",1,86778177-df8b-4fc1-90b9-1696de29adac,0
41,22585,22585,"[47576, 24647]","[[47551 24622]
 [47601 24672]]",1,dd0044e8-9697-4acc-a3f0-926979883e64,0
42,22586,22586,"[19567, 25937]","[[19542 25912]
 [19592 25962]]",1,b5af7bbc-7405-4ff0-84b0-03e7c6ac879b,0
158,22703,22703,"[36263, 32565]","[[36238 32540]
 [36288 32590]]",1,960cd27d-704f-4d10-9b28-2d5764c99bd7,0
157,22702,22702,"[28812, 32739]","[[28787 32714]
 [28837 32764]]",1,0f45b569-8247-48cf-b945-04e4cbd2507a,0
154,22699,22699,"[46492, 32642]","[[46467 32617]
 [46517 32667]]",1,f32372a0-9078-4d6b-820f-3abbaaf9d7f7,0
152,22697,22697,"[46337, 32715]","[[46312 32690]
 [46362 32740]]",1,3fe778f5-94a2-4c3d-ae71-e75807bc8d0c,0
45,22589,22589,"[25096, 26079]","[[25071 26054]
 [25121 26104]]",1,19c3b0af-64f0-4848-8e8b-739a334f5aee,0
46,22590,22590,"[25925, 25497]","[[25900 25472]
 [25950 25522]]",1,2f24461c-b9aa-4d8d-8d31-ede08e551abe,0
149,22694,22694,"[46050, 31861]","[[46025 31836]
 [46075 31886]]",1,3e35c85c-9e18-4dd3-8594-94f0bf9ec1f6,0
48,22592,22592,"[32058, 25852]","[[32033 25827]
 [32083 25877]]",1,fd42ff6a-1051-45f6-aba9-62c6b44258f7,0
35,22579,22579,"[22348, 25251]","[[22323 25226]
 [22373 25276]]",1,3d8c17c7-9be2-4a6d-b4e9-751ca0894a35,0
62,22606,22606,"[23809, 27558]","[[23784 27533]
 [23834 27583]]",1,a17cc9a7-4e20-4f28-a324-b35328cba4b9,0
65,22609,22609,"[34221, 27221]","[[34196 27196]
 [34246 27246]]",1,3e32e24c-b20d-47a0-b23a-f81dc31438f7,0
101,22646,22646,"[47116, 29894]","[[47091 29869]
 [47141 29919]]",1,a03ceeea-83a6-4a73-8008-1c7c2ab93dcc,0
79,22624,22624,"[45057, 27660]","[[45032 27635]
 [45082 27685]]",1,44c6d1b7-a12a-41ac-be2c-66f8c5fb586e,0
99,22644,22644,"[41245, 29435]","[[41220 29410]
 [41270 29460]]",1,bec1f70c-143d-4953-9713-c7947b9d4218,0
97,22642,22642,"[42096, 29773]","[[42071 29748]
 [42121 29798]]",1,9c9e653c-342b-4d5d-94c9-49b160d4c983,0
81,22626,22626,"[48992, 27871]","[[48967 27846]
 [49017 27896]]",1,1b53ea51-06f1-4ced-b848-8474319880b6,0
96,22641,22641,"[42144, 29461]","[[42119 29436]
 [42169 29486]]",1,1d304f54-d9fb-4d6c-9e11-76e07ffae7f7,0
82,22627,22627,"[28338, 28859]","[[28313 28834]
 [28363 28884]]",1,b51df98c-2768-44c4-9368-585a97cceb4d,0
95,22640,22640,"[36926, 29271]","[[36901 29246]
 [36951 29296]]",1,fc8aa627-b4c4-4453-8ae9-0849d150ca94,0
94,22639,22639,"[36084, 29458]","[[36059 29433]
 [36109 29483]]",1,d1ea0a82-1ba7-4f89-9a85-f55d3a088990,0
83,22628,22628,"[30879, 28992]","[[30854 28967]
 [30904 29017]]",1,5dcf21d1-f267-4f78-a987-6cdd1e1845e1,0
84,22629,22629,"[36798, 28931]","[[36773 28906]
 [36823 28956]]",1,06ef512d-5ef8-44b5-9c85-28e47f69c3f0,0
93,22638,22638,"[35729, 29915]","[[35704 29890]
 [35754 29940]]",1,f982f86f-484b-496d-a2dd-f7c5e67713e0,0
92,22637,22637,"[36429, 29667]","[[36404 29642]
 [36454 29692]]",1,eabcff07-e211-41df-924e-8ae267f1c49c,0
91,22636,22636,"[30896, 29564]","[[30871 29539]
 [30921 29589]]",1,faf29c20-9e61-4c7c-8788-27ddd62cbae8,0
90,22635,22635,"[28957, 29410]","[[28932 29385]
 [28982 29435]]",1,8dabdb48-f742-41ac-a9ea-8a96ef575847,0
89,22634,22634,"[28992, 29684]","[[28967 29659]
 [29017 29709]]",1,3d383bc7-6fdc-41a1-83a5-80089d031c58,0
88,22633,22633,"[27032, 29509]","[[27007 29484]
 [27057 29534]]",1,d1fa162c-9bd5-499a-8d7c-06210c1dd7d7,0
87,22632,22632,"[42430, 28498]","[[42405 28473]
 [42455 28523]]",1,9188167e-6513-4860-9ee8-f994b2ef4adb,0
86,22631,22631,"[42042, 28838]","[[42017 28813]
 [42067 28863]]",1,62d84cd0-e800-4eb6-ad43-4af44480bc10,0
102,22647,22647,"[47437, 29847]","[[47412 29822]
 [47462 29872]]",1,300b0326-8fa8-4d21-a9be-a608be55a234,0
64,22608,22608,"[27118, 27181]","[[27093 27156]
 [27143 27206]]",1,5353b9dd-a18c-4215-a6e3-9cfe86b166b3,0
103,22648,22648,"[30455, 30094]","[[30430 30069]
 [30480 30119]]",1,41aa11fc-abe9-4d55-94f6-5137d6aa4f80,0
105,22650,22650,"[36858, 30717]","[[36833 30692]
 [36883 30742]]",1,4eff5544-1cea-4254-9aef-d33c11a9d31a,0
66,22610,22610,"[35091, 27639]","[[35066 27614]
 [35116 27664]]",1,7cf2ed7a-1527-442e-8f18-d94bd4499d79,0
120,22665,22665,"[44420, 31930]","[[44395 31905]
 [44445 31955]]",1,b3dbbb4a-680b-475b-b038-b9669dbe9919,0
67,22611,22611,"[34260, 27049]","[[34235 27024]
 [34285 27074]]",1,5830353f-645b-48dd-b53b-9f1ca506c661,0
236,22782,22782,"[13782, 40167]","[[13757 40142]
 [13807 40192]]",1,408cade8-a8e1-4c91-8a36-ec9e79fe85e5,0
68,22612,22612,"[40594, 27189]","[[40569 27164]
 [40619 27214]]",1,d7000ba0-2721-491a-8a59-bb4d491c85d8,0
71,22615,22615,"[26819, 28247]","[[26794 28222]
 [26844 28272]]",1,f7f4c859-55cf-4f18-adb5-7cee857e1dc9,0
72,22616,22616,"[31118, 28212]","[[31093 28187]
 [31143 28237]]",1,26b1e14e-5027-421d-8fbc-fa3abde0fe00,0
115,22660,22660,"[40621, 31051]","[[40596 31026]
 [40646 31076]]",1,f3435d0d-a773-4d22-a07c-8e2ada805983,0
73,22617,22617,"[30890, 27881]","[[30865 27856]
 [30915 27906]]",1,5d93af41-66b9-41b3-915e-6097a93c23cb,0
114,22659,22659,"[40981, 30998]","[[40956 30973]
 [41006 31023]]",1,ff4d9c42-81b3-4c6a-9fe4-cfdbf395fceb,0
113,22658,22658,"[41213, 30984]","[[41188 30959]
 [41238 31009]]",1,26367ccd-4fcb-4c51-8443-cac3d560d2bd,0
74,22619,22619,"[32161, 27978]","[[32136 27953]
 [32186 28003]]",1,70cfb491-0ed9-4f5f-a973-d9526c63267a,0
75,22620,22620,"[32922, 28307]","[[32897 28282]
 [32947 28332]]",1,d982ed34-cc63-4331-ad5b-c5e240caa645,0
111,22656,22656,"[39835, 31462]","[[39810 31437]
 [39860 31487]]",1,9c8d8512-c1d2-49ca-a4e7-984fca66d2c4,0
110,22655,22655,"[36283, 31210]","[[36258 31185]
 [36308 31235]]",1,f6ee403d-3414-4ffb-bf58-9003f4a3236d,0
109,22654,22654,"[45546, 30071]","[[45521 30046]
 [45571 30096]]",1,5cf26341-a790-44f4-bb90-421b33b1a0d8,0
108,22653,22653,"[41216, 30633]","[[41191 30608]
 [41241 30658]]",1,63f484b4-048a-4c30-a409-47acfe076511,0
107,22652,22652,"[37707, 30466]","[[37682 30441]
 [37732 30491]]",1,46297ffc-c0db-4bbc-9dd0-1b628676b17d,0
78,22623,22623,"[44603, 28300]","[[44578 28275]
 [44628 28325]]",1,63e1855b-6530-41aa-9304-fed58c5351b5,0
104,22649,22649,"[31415, 30411]","[[31390 30386]
 [31440 30436]]",1,ca6446ea-22ea-42e5-8d7e-1d2134e04e3d,0
172,22717,22717,"[19783, 33647]","[[19758 33622]
 [19808 33672]]",1,9654592c-21d7-4403-8286-959236d0af91,0
162,22707,22707,"[40822, 32099]","[[40797 32074]
 [40847 32124]]",1,e4e340e9-f8f6-4eb6-af70-2ed5948f0a36,0
173,22718,22718,"[25499, 33667]","[[25474 33642]
 [25524 33692]]",1,5d8ad8e4-c376-45cb-819c-781d6fd86685,0
12,22556,22556,"[41572, 19228]","[[41547 19203]
 [41597 19253]]",1,f9fd0b1b-c3ea-4019-a3e2-34c3dd03b4d9,0
13,22557,22557,"[21853, 19853]","[[21828 19828]
 [21878 19878]]",1,9a69f1c9-6caa-476e-8b80-cec8b8ce2f77,0
215,22761,22761,"[40242, 37048]","[[40217 37023]
 [40267 37073]]",1,679c7503-d68d-4397-b3d5-5ae5197bc616,0
214,22760,22760,"[33725, 37456]","[[33700 37431]
 [33750 37481]]",1,446cb74f-3d5c-466b-96c1-f525a1a769d0,0
14,22558,22558,"[21550, 19828]","[[21525 19803]
 [21575 19853]]",1,bcfa75db-8047-42d2-9ad6-7caf3156cefd,0
15,22559,22559,"[28361, 19285]","[[28336 19260]
 [28386 19310]]",1,6bdabba8-3474-4222-8145-73b1687e0a2b,0
16,22560,22560,"[33927, 19757]","[[33902 19732]
 [33952 19782]]",1,7ece4216-1741-4054-b611-ef939f734495,0
212,22758,22758,"[15490, 36941]","[[15465 36916]
 [15515 36966]]",1,5c2aba02-8205-4297-92f2-253cc3f3b480,0
210,22756,22756,"[51816, 36388]","[[51791 36363]
 [51841 36413]]",1,bcf1f149-3070-4f1c-b37d-c78ebd2a23f0,0
208,22754,22754,"[33097, 36240]","[[33072 36215]
 [33122 36265]]",1,a4496bc3-2651-4364-b460-d81425c57e1b,0
207,22753,22753,"[29836, 36627]","[[29811 36602]
 [29861 36652]]",1,075b7138-780d-46c9-a18c-71c745944e29,0
18,22562,22562,"[30452, 20623]","[[30427 20598]
 [30477 20648]]",1,0617f8d7-66fc-4f13-8cbb-efe151670fb1,0
19,22563,22563,"[31693, 20694]","[[31668 20669]
 [31718 20719]]",1,2e384fc4-746e-4c49-bbee-dac304e9a739,0
204,22750,22750,"[31561, 35691]","[[31536 35666]
 [31586 35716]]",1,4160d8c0-9ec0-439a-af68-ea0b5b1a0cd1,0
203,22749,22749,"[31019, 35712]","[[30994 35687]
 [31044 35737]]",1,9b269e41-5a22-4119-a164-08a800402bc2,0
34,22578,22578,"[22002, 25013]","[[21977 24988]
 [22027 25038]]",1,32dac03b-e261-4a44-a6b0-920cd1cd6820,0
201,22747,22747,"[30628, 35835]","[[30603 35810]
 [30653 35860]]",1,31770da7-077f-4a24-89fb-1d6908161775,0
200,22746,22746,"[28788, 36117]","[[28763 36092]
 [28813 36142]]",1,e939d3f2-096e-481c-93d1-808e08101c72,0
21,22565,22565,"[41605, 20538]","[[41580 20513]
 [41630 20563]]",1,411597ee-9170-4d51-bc06-093755cf5bd9,0
217,22763,22763,"[47155, 37214]","[[47130 37189]
 [47180 37239]]",1,3e76dbfd-6fba-4f65-884f-83393374661a,0
218,22764,22764,"[49505, 37197]","[[49480 37172]
 [49530 37222]]",1,46833a0b-3d96-4dd7-81b3-afff6780ba83,0
219,22765,22765,"[18171, 37894]","[[18146 37869]
 [18196 37919]]",1,99369b27-9ecd-49c4-b29e-4e1c6daa6b90,0
11,22555,22555,"[37362, 18881]","[[37337 18856]
 [37387 18906]]",1,1f2f04ee-d3d2-45e2-a78b-25e492e7a67b,0
234,22780,22780,"[37965, 39658]","[[37940 39633]
 [37990 39683]]",1,09a779ca-8ab4-43e8-86ed-8b3f9dc5b103,0
233,22779,22779,"[35849, 39356]","[[35824 39331]
 [35874 39381]]",1,0fadba4e-abd1-4608-9b0b-7040c296c6b4,0
232,22778,22778,"[17704, 39789]","[[17679 39764]
 [17729 39814]]",1,ec3f95d5-333a-4750-9437-108c6bc46d47,0
2,22546,22546,"[30692, 16323]","[[30667 16298]
 [30717 16348]]",1,2d84f8c2-7479-482b-80f6-9ec8b4688dcb,0
230,22776,22776,"[37634, 38978]","[[37609 38953]
 [37659 39003]]",1,cd69d762-0e53-4feb-b97f-084a049e62a3,0
229,22775,22775,"[36711, 38750]","[[36686 38725]
 [36736 38775]]",1,1787b666-e385-4e95-aec6-1f4dc7445106,0
3,22547,22547,"[43114, 16654]","[[43089 16629]
 [43139 16679]]",1,27f7c4ab-c0d7-4b70-b51d-4576eb427a59,0
228,22774,22774,"[36534, 38733]","[[36509 38708]
 [36559 38758]]",1,edb8f6a7-5ca9-4ed3-9d0a-948e920db328,0
227,22773,22773,"[34746, 38999]","[[34721 38974]
 [34771 39024]]",1,fafeff24-ba7a-4191-a080-d67247ece716,0
199,22745,22745,"[14755, 35737]","[[14730 35712]
 [14780 35762]]",1,8f3f402b-b4d7-45e8-ba63-5bc683da28d9,0
5,22549,22549,"[24198, 17781]","[[24173 17756]
 [24223 17806]]",1,1aab2a3b-f338-492b-b3b1-533391e5cccd,0
225,22771,22771,"[42752, 38138]","[[42727 38113]
 [42777 38163]]",1,d529858e-fd67-4552-88d0-4478f756797d,0
6,22550,22550,"[23705, 18235]","[[23680 18210]
 [23730 18260]]",1,2887a54e-f397-445e-b313-226d4d2f88bc,0
7,22551,22551,"[27557, 18165]","[[27532 18140]
 [27582 18190]]",1,2bcc0753-77f9-46d5-ba7e-4a569f051948,0
8,22552,22552,"[32593, 18135]","[[32568 18110]
 [32618 18160]]",1,ba0468da-c1d7-4138-bfd5-c0314d3f71b8,0
223,22769,22769,"[41211, 38279]","[[41186 38254]
 [41236 38304]]",1,22058e0b-d973-48c3-bfbd-547b7573f25b,0
222,22768,22768,"[41556, 38433]","[[41531 38408]
 [41581 38458]]",1,982b98f0-940c-4f52-b8f7-8a99765a2b38,0
9,22553,22553,"[34102, 18839]","[[34077 18814]
 [34127 18864]]",1,57ca2fc0-f2ff-4b37-b9a9-c3d817a0286f,0
220,22766,22766,"[36664, 37871]","[[36639 37846]
 [36689 37896]]",1,e08a6850-1c76-43bb-b5cc-ea81a326698d,0
10,22554,22554,"[33934, 19047]","[[33909 19022]
 [33959 19072]]",1,f1618720-9b19-406d-9151-e616c4ab74a0,0
226,22772,22772,"[12491, 38650]","[[12466 38625]
 [12516 38675]]",1,ceca2ae6-c586-451e-8585-f984c4b86fce,0
23,22567,22567,"[27362, 21319]","[[27337 21294]
 [27387 21344]]",1,f8c48f01-4a7c-4c25-9be8-50ab8f62c5d1,0
85,22630,22630,"[36804, 29080]","[[36779 29055]
 [36829 29105]]",1,598857f8-50d4-4b14-a88a-7caa7bc61073,0
24,22568,22568,"[27144, 21368]","[[27119 21343]
 [27169 21393]]",1,54e2be65-4bef-42b1-9854-90832240645d,0
25,22569,22569,"[32360, 21410]","[[32335 21385]
 [32385 21435]]",1,97690ada-a370-47e3-9458-d5b1af17dfc3,0
29,22573,22573,"[30629, 24312]","[[30604 24287]
 [30654 24337]]",1,768ac70e-d1ff-4bbc-94fe-bbedbb15dd2a,0
28,22572,22572,"[35428, 22946]","[[35403 22921]
 [35453 22971]]",1,a5e0a83b-600e-41ba-92bc-585fd541770d,0
184,22729,22729,"[27030, 34559]","[[27005 34534]
 [27055 34584]]",1,8b3774bd-a95a-4baf-83a6-01b59ca58f06,0
183,22728,22728,"[26168, 34537]","[[26143 34512]
 [26193 34562]]",1,b64a37e2-831f-46e8-ab9f-02d9aa1a9564,0
198,22744,22744,"[15348, 35630]","[[15323 35605]
 [15373 35655]]",1,809c5fd1-b05c-4443-9ed8-c03e37869566,0
30,22574,22574,"[30709, 24223]","[[30684 24198]
 [30734 24248]]",1,1f6d675c-b804-47e5-8341-2ca7cc4b66db,0
177,22722,22722,"[45015, 33349]","[[44990 33324]
 [45040 33374]]",1,abce9dec-a4f2-465f-977c-fe557ae4e6b4,0
182,22727,22727,"[26379, 33949]","[[26354 33924]
 [26404 33974]]",1,fbee0405-78d6-41c2-a914-2980befb84ff,0
191,22736,22736,"[16040, 35168]","[[16015 35143]
 [16065 35193]]",1,831fc037-09c3-444d-bb9e-11d7d5e99a2a,0
192,22737,22737,"[16066, 34845]","[[16041 34820]
 [16091 34870]]",1,49aad21d-1e36-4889-8e16-e1cf4390ce12,0
186,22731,22731,"[33387, 34156]","[[33362 34131]
 [33412 34181]]",1,ad3da884-9f4d-4fba-825f-78cf0ebe7e47,0
181,22726,22726,"[26296, 33892]","[[26271 33867]
 [26321 33917]]",1,1b693b2f-d4ff-49c5-ac7e-0b0b2e009746,0
176,22721,22721,"[44793, 33105]","[[44768 33080]
 [44818 33130]]",1,d25a83ec-d661-4259-9caa-dfb6d78c75dc,0
193,22738,22738,"[17706, 34926]","[[17681 34901]
 [17731 34951]]",1,4efffa3d-533d-43c6-89ea-df74078436ea,0
194,22739,22739,"[17719, 34872]","[[17694 34847]
 [17744 34897]]",1,0aecf9e8-d303-4738-9318-12bd23832a5a,0
195,22740,22740,"[42318, 34863]","[[42293 34838]
 [42343 34888]]",1,40404d38-02b1-4796-bd4b-bea6cba7f449,0
175,22720,22720,"[25169, 33210]","[[25144 33185]
 [25194 33235]]",1,fb18b883-89a2-44ac-825a-ecd6aff4d437,0
32,22576,22576,"[37970, 24328]","[[37945 24303]
 [37995 24353]]",1,2482a577-418d-4d0e-92d2-910a08819cac,0
196,22741,22741,"[47916, 35146]","[[47891 35121]
 [47941 35171]]",1,1c2f7a90-43e0-40ab-aec0-ef418e644822,0
33,22577,22577,"[21861, 24843]","[[21836 24818]
 [21886 24868]]",1,5c371636-3a0f-44f3-9742-c2a0fe6e7791,0
174,22719,22719,"[25692, 33543]","[[25667 33518]
 [25717 33568]]",1,fa9ad100-09b9-4806-aed0-b617558316c3,0
197,22743,22743,"[15642, 36058]","[[15617 36033]
 [15667 36083]]",1,a0751ecb-f28a-47c5-81aa-5b7a7b7136bc,0
180,22725,22725,"[18341, 34364]","[[18316 34339]
 [18366 34389]]",1,47337c83-67f0-4f06-87a2-5f0d1684a58a,0
27,22571,22571,"[38271, 20748]","[[38246 20723]
 [38296 20773]]",1,01df60aa-d2f3-4b33-b856-65a7de986e8b,0
26,22570,22570,"[32416, 20827]","[[32391 20802]
 [32441 20852]]",1,425f2013-a36d-45c5-a0f9-14f9db1b2273,0
521,31031,31031,"[38685, 38388]","[[38660 38363]
 [38710 38413]]",2,ac900c4e-83bb-4015-8fca-328fb1161fba,0
522,31032,31032,"[40457, 38941]","[[40432 38916]
 [40482 38966]]",2,501fc85a-6107-4344-9a9b-f99b51c4e92c,0
530,31040,31040,"[44230, 42841]","[[44205 42816]
 [44255 42866]]",2,e7cea2de-7e32-46ed-bdb9-8d4aefcf1663,0
505,31014,31014,"[20518, 34804]","[[20493 34779]
 [20543 34829]]",2,fb7032fe-c4af-491d-8599-3f88fcd5aa06,0
